Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReactivePlayer,-6449,5,0.899693,0.363246,0.092215,7,0,7,true,1
ReactivePlayer,-2036,5,0.276257,0.606608,0.722248,3,2,1,true,1
ReactivePlayer,1000,5,0.083805,0.539881,0.832991,0,0,0,true,1
ReactivePlayer,-4022,5,0.023544,0.839537,0.841458,5,5,0,true,1
ReactivePlayer,983,5,0.077875,0.036337,0.020439,0,0,0,true,1
ReactivePlayer,-3149,5,0.560813,0.040038,0.246702,4,0,4,true,1
ReactivePlayer,984,5,0.196762,0.534270,0.155568,0,0,0,true,1
ReactivePlayer,-7032,5,0.926518,0.498706,0.668653,8,2,6,true,1
ReactivePlayer,1000,5,0.858061,0.972025,0.304285,0,0,0,true,1
ReactivePlayer,-100563,5,0.545817,0.578413,0.812444,99,96,3,false,0
ReactivePlayer,-5020,5,0.651750,0.961207,0.943623,6,5,1,true,1
ReactivePlayer,-100000,5,0.639308,0.334477,0.243278,7,0,7,false,0
ReactivePlayer,-7076,5,0.982595,0.313575,0.312999,8,4,4,true,1
ReactivePlayer,-100001,5,0.760197,0.401848,0.570328,1,0,1,false,0
ReactivePlayer,840,5,0.161871,0.236018,0.155161,0,0,0,true,1
ReactivePlayer,-100004,5,0.559770,0.758287,0.370661,99,96,3,false,0
ReactivePlayer,-11140,5,0.598566,0.338436,0.314920,12,10,2,true,1
ReactivePlayer,-8046,5,0.786271,0.495730,0.656007,9,6,3,true,1
ReactivePlayer,-58,5,0.161175,0.507171,0.018663,1,0,1,true,1
ReactivePlayer,-1601,5,0.270767,0.385075,0.021393,2,0,2,true,1
ReactivePlayer,-2040,5,0.674801,0.070730,0.562246,3,0,3,true,1
ReactivePlayer,-100676,5,0.468879,0.783917,0.477623,100,100,0,false,0
ReactivePlayer,-4018,5,0.318989,0.654725,0.726934,5,5,0,true,1
ReactivePlayer,-14093,5,0.967389,0.403162,0.395452,15,6,9,true,1
ReactivePlayer,-14220,5,0.693596,0.053542,0.269624,15,5,10,true,1
ReactivePlayer,-11077,5,0.172086,0.067093,0.748675,12,12,0,true,1
ReactivePlayer,-100300,5,0.926254,0.185892,0.901110,100,100,0,false,0
ReactivePlayer,-100095,5,0.344590,0.932027,0.690946,99,99,0,false,0
ReactivePlayer,-100499,5,0.168419,0.333000,0.990444,100,99,1,false,0
ReactivePlayer,-4036,5,0.912300,0.589984,0.426409,5,0,5,true,1
ReactivePlayer,-100788,5,0.539576,0.949284,0.889729,99,99,0,false,0
ReactivePlayer,-13180,5,0.932749,0.104256,0.810606,14,7,7,true,1
ReactivePlayer,1000,5,0.262447,0.187548,0.946467,0,0,0,true,1
ReactivePlayer,-170,5,0.131191,0.691013,0.353824,1,1,0,true,1
ReactivePlayer,-5018,5,0.726718,0.180293,0.503909,6,5,1,true,1
ReactivePlayer,-2034,5,0.662619,0.472221,0.486227,3,1,2,true,1
ReactivePlayer,-28,5,0.225213,0.086032,0.136928,1,0,1,true,1
ReactivePlayer,-4078,5,0.775143,0.336610,0.509786,5,2,3,true,1
ReactivePlayer,-100000,5,0.434005,0.949571,0.044562,0,0,0,false,0
ReactivePlayer,-20266,5,0.703829,0.423067,0.517055,21,17,4,true,1
ReactivePlayer,-100001,5,0.525726,0.777151,0.542526,0,0,0,false,0
ReactivePlayer,-100459,5,0.220003,0.409774,0.346961,99,97,2,false,0
ReactivePlayer,-6196,5,0.391629,0.614944,0.451207,7,5,2,true,1
ReactivePlayer,-6098,5,0.352536,0.587307,0.002732,7,0,7,true,1
ReactivePlayer,-6141,5,0.440352,0.300532,0.447678,7,0,7,true,1
ReactivePlayer,-100405,5,0.420761,0.408629,0.741216,100,97,3,false,0
ReactivePlayer,806,5,0.087102,0.374122,0.094308,0,0,0,true,1
ReactivePlayer,-18101,5,0.944032,0.746876,0.604673,19,12,7,true,1
ReactivePlayer,-100584,5,0.452350,0.066122,0.831244,100,97,3,false,0
ReactivePlayer,-6045,5,0.475325,0.715570,0.588845,7,7,0,true,1
ReactivePlayer,391,5,0.170089,0.481418,0.144237,0,0,0,true,1
ReactivePlayer,-2,5,0.435048,0.487709,0.991873,1,1,0,true,1
ReactivePlayer,-100032,5,0.137354,0.973789,0.921353,99,99,0,false,0
ReactivePlayer,990,5,0.569886,0.821259,0.069393,0,0,0,true,1
ReactivePlayer,-16092,5,0.703663,0.126247,0.579795,17,12,5,true,1
ReactivePlayer,-4021,5,0.438195,0.799958,0.717935,5,4,1,true,1
ReactivePlayer,1000,5,0.245218,0.838974,0.374291,0,0,0,true,1
ReactivePlayer,-100000,5,0.020458,0.830100,0.042083,0,0,0,false,0
ReactivePlayer,-9069,5,0.447458,0.374493,0.747904,10,8,2,true,1
ReactivePlayer,-100800,5,0.097431,0.005679,0.835673,100,100,0,false,0
ReactivePlayer,-2060,5,0.443522,0.152936,0.120374,3,0,3,true,1
ReactivePlayer,1000,5,0.840969,0.234950,0.962766,0,0,0,true,1
ReactivePlayer,-2019,5,0.347533,0.945913,0.953421,3,3,0,true,1
ReactivePlayer,-100445,5,0.268628,0.789371,0.583995,99,98,1,false,0
ReactivePlayer,-9096,5,0.661676,0.437543,0.721513,10,7,3,true,1
ReactivePlayer,-1015,5,0.952862,0.328709,0.096030,2,0,2,true,1
ReactivePlayer,-3007,5,0.615696,0.941555,0.844197,4,4,0,true,1
ReactivePlayer,-37483,5,0.013274,0.720968,0.478806,38,38,0,true,1
ReactivePlayer,-15,5,0.166945,0.154819,0.105657,1,0,1,true,1
ReactivePlayer,-100770,5,0.804502,0.719082,0.653536,100,99,1,false,0
ReactivePlayer,-100444,5,0.207850,0.944748,0.361368,99,99,0,false,0
ReactivePlayer,1000,5,0.426025,0.493918,0.105518,0,0,0,true,1
ReactivePlayer,-26152,5,0.414835,0.300339,0.782594,27,25,2,true,1
ReactivePlayer,-17044,5,0.790717,0.230156,0.814852,18,17,1,true,1
ReactivePlayer,990,5,0.156404,0.197537,0.748488,0,0,0,true,1
ReactivePlayer,-53144,5,0.298275,0.152732,0.845312,54,52,2,true,1
ReactivePlayer,-71,5,0.346176,0.447297,0.103576,1,0,1,true,1
ReactivePlayer,-67610,5,0.453662,0.010593,0.380993,68,65,3,true,1
ReactivePlayer,-100000,5,0.076039,0.801504,0.555524,0,0,0,false,0
ReactivePlayer,-100685,5,0.070106,0.854888,0.670615,100,100,0,false,0
ReactivePlayer,-100413,5,0.151873,0.114513,0.803982,100,99,1,false,0
ReactivePlayer,-100696,5,0.005734,0.923123,0.073587,100,100,0,false,0
ReactivePlayer,-12091,5,0.245173,0.107743,0.734838,13,12,1,true,1
ReactivePlayer,-5100,5,0.941929,0.201249,0.017339,6,0,6,true,1
ReactivePlayer,-41430,5,0.593666,0.906823,0.963770,42,38,4,true,1
ReactivePlayer,-4044,5,0.243612,0.263630,0.224012,5,4,1,true,1
ReactivePlayer,1000,5,0.967159,0.645326,0.806190,0,0,0,true,1
ReactivePlayer,-100000,5,0.904809,0.877148,0.582226,0,0,0,false,0
ReactivePlayer,-3034,5,0.755385,0.920265,0.634707,4,2,2,true,1
ReactivePlayer,-100547,5,0.419540,0.550543,0.797053,99,99,0,false,0
ReactivePlayer,-3056,5,0.435826,0.090901,0.666391,4,1,3,true,1
ReactivePlayer,-4010,5,0.804942,0.273047,0.703248,5,0,5,true,1
ReactivePlayer,-20107,5,0.604058,0.417150,0.716366,21,19,2,true,1
ReactivePlayer,-100733,5,0.101817,0.536333,0.362580,100,100,0,false,0
ReactivePlayer,-10304,5,0.069187,0.904173,0.936680,11,10,1,true,1
ReactivePlayer,1000,5,0.382896,0.899207,0.759288,0,0,0,true,1
ReactivePlayer,-4017,5,0.963884,0.757560,0.214670,5,0,5,true,1
ReactivePlayer,-10,5,0.491006,0.722851,0.766438,1,0,1,true,1
ReactivePlayer,-67443,5,0.233146,0.344782,0.776949,68,67,1,true,1
ReactivePlayer,-100939,5,0.522237,0.773037,0.772438,100,100,0,false,0
ReactivePlayer,-20075,5,0.448427,0.024014,0.787227,21,18,3,true,1
ReactivePlayer,-100662,5,0.061712,0.510823,0.858171,100,100,0,false,0
ReactivePlayer,-3030,5,0.453841,0.645726,0.850903,4,4,0,true,1
ReactivePlayer,-13,5,0.704805,0.540819,0.112044,1,0,1,true,1
ReactivePlayer,-100740,5,0.557561,0.694982,0.468996,100,98,2,false,0
ReactivePlayer,-69488,5,0.771840,0.681241,0.708430,70,66,4,true,1
ReactivePlayer,-7070,5,0.612689,0.146736,0.599826,8,0,8,true,1
ReactivePlayer,-100708,5,0.901370,0.897247,0.884215,100,96,4,false,0
ReactivePlayer,-20246,5,0.525564,0.110621,0.679813,21,16,5,true,1
ReactivePlayer,-55,5,0.422061,0.192503,0.292828,1,0,1,true,1
ReactivePlayer,1000,5,0.232536,0.188136,0.175012,0,0,0,true,1
ReactivePlayer,-100680,5,0.826604,0.886740,0.243818,100,100,0,false,0
ReactivePlayer,-3093,5,0.605369,0.330570,0.042053,4,0,4,true,1
ReactivePlayer,-13078,5,0.057800,0.282034,0.631716,14,14,0,true,1
ReactivePlayer,-10054,5,0.796273,0.531490,0.290078,11,6,5,true,1
ReactivePlayer,-19298,5,0.656222,0.909740,0.488068,20,18,2,true,1
ReactivePlayer,-45,5,0.291404,0.308795,0.182250,1,0,1,true,1
ReactivePlayer,-5073,5,0.584359,0.584768,0.856798,6,5,1,true,1
ReactivePlayer,-20051,5,0.091050,0.007954,0.884229,21,21,0,true,1
ReactivePlayer,-2126,5,0.941874,0.715214,0.381624,3,0,3,true,1
ReactivePlayer,-16087,5,0.519555,0.104486,0.554714,17,12,5,true,1
ReactivePlayer,-100642,5,0.012873,0.423245,0.625700,100,100,0,false,0
ReactivePlayer,-15047,5,0.841736,0.998539,0.836193,16,11,5,true,1
ReactivePlayer,-100369,5,0.565790,0.337329,0.722689,100,100,0,false,0
ReactivePlayer,-1025,5,0.137675,0.110623,0.408201,2,2,0,true,1
ReactivePlayer,-100708,5,0.970618,0.585201,0.724547,100,100,0,false,0
ReactivePlayer,989,5,0.386522,0.222576,0.035931,0,0,0,true,1
ReactivePlayer,-4068,5,0.152378,0.829803,0.687926,5,4,1,true,1
ReactivePlayer,-18242,5,0.913711,0.013355,0.318484,19,7,12,true,1
ReactivePlayer,-100366,5,0.293749,0.784440,0.586292,100,100,0,false,0
ReactivePlayer,-1015,5,0.855563,0.151493,0.907342,2,0,2,true,1
ReactivePlayer,-100852,5,0.397944,0.765659,0.991068,100,99,1,false,0
ReactivePlayer,998,5,0.040876,0.395452,0.230126,0,0,0,true,1
ReactivePlayer,-45155,5,0.673877,0.599365,0.809022,46,44,2,true,1
ReactivePlayer,-100185,5,0.240352,0.174572,0.980089,100,100,0,false,0
ReactivePlayer,-33,5,0.292357,0.803137,0.355919,1,0,1,true,1
ReactivePlayer,989,5,0.510453,0.566118,0.690056,0,0,0,true,1
ReactivePlayer,-100575,5,0.451956,0.000985,0.583594,100,96,4,false,0
ReactivePlayer,-24286,5,0.886960,0.421706,0.332282,25,18,7,true,1
ReactivePlayer,-16,5,0.187973,0.170275,0.239033,1,0,1,true,1
ReactivePlayer,-100176,5,0.852678,0.337064,0.913541,100,100,0,false,0
ReactivePlayer,-100662,5,0.743785,0.618282,0.233982,99,98,1,false,0
ReactivePlayer,-2042,5,0.310608,0.895206,0.668157,3,2,1,true,1
ReactivePlayer,597,5,0.121290,0.691179,0.140651,0,0,0,true,1
ReactivePlayer,-4039,5,0.594808,0.071252,0.499905,5,2,3,true,1
ReactivePlayer,1000,5,0.140979,0.643774,0.836339,0,0,0,true,1
ReactivePlayer,1000,5,0.811988,0.278545,0.456007,0,0,0,true,1
ReactivePlayer,-1138,5,0.711773,0.966243,0.214555,2,0,2,true,1
ReactivePlayer,-199,5,0.352827,0.405889,0.010851,1,0,1,true,1
ReactivePlayer,-70,5,0.259601,0.755682,0.114259,1,1,0,true,1
ReactivePlayer,870,5,0.177532,0.474529,0.931510,0,0,0,true,1
ReactivePlayer,995,5,0.349974,0.526616,0.228348,0,0,0,true,1
ReactivePlayer,-44207,5,0.759416,0.595182,0.238515,45,37,8,true,1
ReactivePlayer,-100402,5,0.405718,0.625531,0.507931,100,99,1,false,0
ReactivePlayer,-33146,5,0.766342,0.578627,0.870239,34,29,5,true,1
ReactivePlayer,-90415,5,0.243522,0.209945,0.235171,90,89,1,true,1
ReactivePlayer,-4203,5,0.435663,0.431095,0.823362,5,3,2,true,1
ReactivePlayer,-22298,5,0.592944,0.491132,0.483777,23,21,2,true,1
ReactivePlayer,-100348,5,0.525733,0.615361,0.850510,100,100,0,false,0
ReactivePlayer,-100783,5,0.214754,0.649948,0.596276,100,98,2,false,0
ReactivePlayer,1000,5,0.937636,0.181754,0.933826,0,0,0,true,1
ReactivePlayer,-1012,5,0.081629,0.904779,0.788914,2,2,0,true,1
ReactivePlayer,-6116,5,0.935362,0.956385,0.263854,7,0,7,true,1
ReactivePlayer,-12,5,0.937686,0.636620,0.240869,1,0,1,true,1
ReactivePlayer,-100644,5,0.051335,0.937388,0.990065,100,100,0,false,0
ReactivePlayer,-1009,5,0.512655,0.115122,0.461186,2,1,1,true,1
ReactivePlayer,-100000,5,0.556672,0.898520,0.585311,0,0,0,false,0
ReactivePlayer,-9022,5,0.564760,0.186882,0.265489,10,8,2,true,1
ReactivePlayer,-46302,5,0.970640,0.172587,0.903501,47,38,9,true,1
ReactivePlayer,-65095,5,0.580883,0.608575,0.980727,66,66,0,true,1
ReactivePlayer,-1138,5,0.759883,0.408296,0.389331,2,0,2,true,1
ReactivePlayer,-7,5,0.425189,0.467254,0.159783,1,0,1,true,1
ReactivePlayer,-8060,5,0.772804,0.221390,0.011782,9,0,9,true,1
ReactivePlayer,-1023,5,0.034098,0.122219,0.992954,2,2,0,true,1
ReactivePlayer,998,5,0.315025,0.536632,0.289487,0,0,0,true,1
ReactivePlayer,-5134,5,0.676980,0.230618,0.098797,6,4,2,true,1
ReactivePlayer,1000,5,0.204607,0.718167,0.815599,0,0,0,true,1
ReactivePlayer,-100542,5,0.592898,0.945098,0.545587,100,100,0,false,0
ReactivePlayer,-100691,5,0.866510,0.473114,0.391330,100,98,2,false,0
ReactivePlayer,-100134,5,0.463606,0.168416,0.864033,100,100,0,false,0
ReactivePlayer,1000,5,0.109746,0.882406,0.769268,0,0,0,true,1
ReactivePlayer,-10123,5,0.165254,0.548366,0.763744,11,11,0,true,1
ReactivePlayer,-100574,5,0.862513,0.643878,0.977573,100,96,4,false,0
ReactivePlayer,927,5,0.264031,0.537627,0.046312,0,0,0,true,1
ReactivePlayer,1000,5,0.864095,0.819522,0.741258,0,0,0,true,1
ReactivePlayer,-3019,5,0.476580,0.527192,0.337333,4,2,2,true,1
ReactivePlayer,-9062,5,0.280909,0.660462,0.993478,10,7,3,true,1
ReactivePlayer,1000,5,0.731217,0.598624,0.243053,0,0,0,true,1
ReactivePlayer,-5033,5,0.940420,0.772456,0.343866,6,0,6,true,1
ReactivePlayer,1000,5,0.951944,0.498430,0.113943,0,0,0,true,1
ReactivePlayer,-6140,5,0.482809,0.299013,0.467626,7,2,5,true,1
ReactivePlayer,-2041,5,0.389452,0.795514,0.990908,3,3,0,true,1
ReactivePlayer,1000,5,0.197694,0.490306,0.132968,0,0,0,true,1
ReactivePlayer,-100739,5,0.371621,0.977940,0.478093,99,99,0,false,0
ReactivePlayer,-9060,5,0.732717,0.030112,0.289471,10,3,7,true,1
ReactivePlayer,-1087,5,0.104759,0.224847,0.171764,2,2,0,true,1
ReactivePlayer,-20193,5,0.682624,0.580396,0.699310,21,18,3,true,1
ReactivePlayer,-4118,5,0.474538,0.360095,0.054174,5,0,5,true,1
ReactivePlayer,-1009,5,0.351097,0.928996,0.769884,2,0,2,true,1
ReactivePlayer,987,5,0.255380,0.771549,0.595932,0,0,0,true,1
ReactivePlayer,-100698,5,0.642048,0.879169,0.912048,100,100,0,false,0
ReactivePlayer,-100654,5,0.306193,0.939391,0.595599,100,100,0,false,0
ReactivePlayer,953,5,0.110657,0.074312,0.134573,0,0,0,true,1
ReactivePlayer,-13208,5,0.010729,0.342724,0.400923,14,14,0,true,1
ReactivePlayer,-10112,5,0.074815,0.514971,0.033259,11,11,0,true,1
ReactivePlayer,-27147,5,0.698475,0.450183,0.716628,28,25,3,true,1
ReactivePlayer,-100503,5,0.351891,0.790595,0.542635,100,100,0,false,0
ReactivePlayer,-87622,5,0.077442,0.900473,0.807529,88,88,0,true,1
ReactivePlayer,-22284,5,0.500346,0.442217,0.098895,23,20,3,true,1
ReactivePlayer,-100524,5,0.828384,0.855507,0.386012,99,97,2,false,0
ReactivePlayer,-4239,5,0.376455,0.305488,0.383616,5,3,2,true,1
ReactivePlayer,1000,5,0.690075,0.484103,0.646997,0,0,0,true,1
ReactivePlayer,-100001,5,0.688486,0.801665,0.857172,0,0,0,false,0
ReactivePlayer,1000,5,0.330949,0.089505,0.833085,0,0,0,true,1
ReactivePlayer,-92623,5,0.978696,0.577281,0.486368,93,87,6,true,1
ReactivePlayer,-1008,5,0.511706,0.120170,0.913901,2,1,1,true,1
ReactivePlayer,-100329,5,0.881367,0.505440,0.669625,100,99,1,false,0
ReactivePlayer,-15060,5,0.938730,0.150438,0.717080,16,13,3,true,1
ReactivePlayer,-7057,5,0.496151,0.201681,0.471586,8,7,1,true,1
ReactivePlayer,-22,5,0.466130,0.445488,0.408900,1,0,1,true,1
ReactivePlayer,1000,5,0.542908,0.958156,0.113103,0,0,0,true,1
ReactivePlayer,958,5,0.086112,0.352331,0.079431,0,0,0,true,1
ReactivePlayer,-100448,5,0.499120,0.428785,0.797322,100,100,0,false,0
ReactivePlayer,-11058,5,0.348551,0.013795,0.313863,12,10,2,true,1
ReactivePlayer,990,5,0.895184,0.806930,0.572677,0,0,0,true,1
ReactivePlayer,-100237,5,0.351160,0.673218,0.736491,100,100,0,false,0
ReactivePlayer,-1194,5,0.197397,0.412051,0.082897,2,0,2,true,1
ReactivePlayer,-6108,5,0.355611,0.620998,0.288952,7,6,1,true,1
ReactivePlayer,-15086,5,0.443313,0.063262,0.886020,16,15,1,true,1
ReactivePlayer,-100298,5,0.011119,0.986585,0.376554,100,100,0,false,0
ReactivePlayer,-1032,5,0.819012,0.870638,0.051504,2,0,2,true,1
ReactivePlayer,-100000,5,0.438273,0.566947,0.397030,0,0,0,false,0
ReactivePlayer,-18,5,0.351606,0.858743,0.088990,1,0,1,true,1
ReactivePlayer,-15134,5,0.359735,0.529968,0.700261,16,16,0,true,1
ReactivePlayer,987,5,0.611345,0.374795,0.905442,0,0,0,true,1
ReactivePlayer,-34406,5,0.612555,0.573413,0.845379,35,32,3,true,1
ReactivePlayer,-5161,5,0.913630,0.484181,0.520235,6,2,4,true,1
ReactivePlayer,-44234,5,0.775373,0.250834,0.487426,45,40,5,true,1
ReactivePlayer,-3052,5,0.729236,0.461055,0.140294,4,2,2,true,1
ReactivePlayer,-3024,5,0.063291,0.098498,0.187980,4,3,1,true,1
ReactivePlayer,-15080,5,0.457472,0.218247,0.969337,16,15,1,true,1
ReactivePlayer,-100379,5,0.838486,0.674708,0.485986,100,99,1,false,0
ReactivePlayer,996,5,0.107703,0.749824,0.715511,0,0,0,true,1
ReactivePlayer,-153,5,0.045011,0.026919,0.253728,1,1,0,true,1
ReactivePlayer,-5086,5,0.844848,0.776898,0.198545,6,2,4,true,1
ReactivePlayer,-5048,5,0.075309,0.664193,0.500251,6,5,1,true,1
ReactivePlayer,983,5,0.468667,0.172490,0.128710,0,0,0,true,1
ReactivePlayer,-100300,5,0.221797,0.173651,0.656740,100,100,0,false,0
ReactivePlayer,-4180,5,0.258868,0.008791,0.032418,5,0,5,true,1
ReactivePlayer,-100000,5,0.151726,0.879869,0.005825,1,0,1,false,0
ReactivePlayer,-2,5,0.881564,0.318544,0.289683,1,0,1,true,1
ReactivePlayer,-4049,5,0.194342,0.715140,0.304506,5,5,0,true,1
ReactivePlayer,-100210,5,0.230118,0.724594,0.292668,98,98,0,false,0
ReactivePlayer,-4072,5,0.557064,0.915220,0.037485,5,0,5,true,1
ReactivePlayer,-5059,5,0.787000,0.785226,0.157438,6,0,6,true,1
ReactivePlayer,-100280,5,0.537680,0.557838,0.847935,99,98,1,false,0
ReactivePlayer,-15217,5,0.824379,0.279559,0.157297,16,10,6,true,1
ReactivePlayer,-4120,5,0.002164,0.957600,0.984040,5,5,0,true,1
ReactivePlayer,-100670,5,0.100600,0.253080,0.889770,100,100,0,false,0
ReactivePlayer,-17313,5,0.716991,0.768042,0.514427,18,15,3,true,1
ReactivePlayer,989,5,0.607674,0.728892,0.043583,0,0,0,true,1
ReactivePlayer,-19184,5,0.909367,0.425903,0.280606,20,13,7,true,1
ReactivePlayer,-4019,5,0.940974,0.820322,0.759720,5,4,1,true,1
ReactivePlayer,-8099,5,0.761576,0.520039,0.230945,9,5,4,true,1
ReactivePlayer,-100303,5,0.415458,0.044428,0.853781,100,100,0,false,0
ReactivePlayer,-6016,5,0.494162,0.352957,0.813944,7,6,1,true,1
ReactivePlayer,-7066,5,0.671212,0.907290,0.316917,8,6,2,true,1
ReactivePlayer,999,5,0.558532,0.571319,0.378569,0,0,0,true,1
ReactivePlayer,-4,5,0.082677,0.018794,0.380350,1,1,0,true,1
ReactivePlayer,-9255,5,0.029010,0.316830,0.150453,10,10,0,true,1
ReactivePlayer,866,5,0.307599,0.789279,0.214187,0,0,0,true,1
ReactivePlayer,-5062,5,0.077890,0.044121,0.923417,6,6,0,true,1
ReactivePlayer,-23154,5,0.140014,0.089694,0.844338,24,24,0,true,1
ReactivePlayer,1000,5,0.939496,0.480078,0.459097,0,0,0,true,1
ReactivePlayer,-7045,5,0.932231,0.531915,0.780944,8,7,1,true,1
ReactivePlayer,1000,5,0.759867,0.281837,0.040816,0,0,0,true,1
ReactivePlayer,-11066,5,0.049068,0.392154,0.936017,12,12,0,true,1
ReactivePlayer,-23180,5,0.411221,0.769638,0.232995,24,20,4,true,1
ReactivePlayer,986,5,0.547981,0.787760,0.804741,0,0,0,true,1
ReactivePlayer,-100138,5,0.682634,0.756798,0.690469,98,97,1,false,0
ReactivePlayer,-12246,5,0.835305,0.890497,0.341140,13,8,5,true,1
ReactivePlayer,-100536,5,0.182944,0.422427,0.613603,100,99,1,false,0
ReactivePlayer,-9333,5,0.834767,0.566201,0.081037,10,0,10,true,1
ReactivePlayer,1000,5,0.985411,0.432748,0.909918,0,0,0,true,1
ReactivePlayer,-3,5,0.982530,0.454520,0.569204,1,0,1,true,1
ReactivePlayer,-2318,5,0.167310,0.032835,0.290357,3,3,0,true,1
ReactivePlayer,-1034,5,0.505338,0.710702,0.108567,2,0,2,true,1
ReactivePlayer,-15123,5,0.346911,0.630787,0.871933,16,14,2,true,1
ReactivePlayer,-2013,5,0.176242,0.225796,0.951834,3,3,0,true,1
ReactivePlayer,-26287,5,0.475055,0.868218,0.586337,27,23,4,true,1
ReactivePlayer,-6046,5,0.416792,0.408349,0.843867,7,4,3,true,1
ReactivePlayer,-100451,5,0.113099,0.311850,0.998508,100,98,2,false,0
ReactivePlayer,1000,5,0.925645,0.570200,0.949955,0,0,0,true,1
ReactivePlayer,954,5,0.321904,0.567083,0.446967,0,0,0,true,1
ReactivePlayer,-100386,5,0.270805,0.616183,0.683386,100,100,0,false,0
ReactivePlayer,-11060,5,0.930913,0.771776,0.639989,12,10,2,true,1
ReactivePlayer,-1142,5,0.255177,0.331734,0.397624,2,2,0,true,1
ReactivePlayer,-10143,5,0.169450,0.402085,0.623959,11,11,0,true,1
ReactivePlayer,-9033,5,0.631060,0.817122,0.815235,10,9,1,true,1
ReactivePlayer,-4080,5,0.476072,0.046801,0.012424,5,0,5,true,1
ReactivePlayer,-100000,5,0.536350,0.990386,0.018454,0,0,0,false,0
ReactivePlayer,-7071,5,0.292132,0.076044,0.390645,8,6,2,true,1
ReactivePlayer,-100272,5,0.100613,0.015363,0.775022,100,100,0,false,0
ReactivePlayer,-19,5,0.063250,0.847782,0.239516,1,0,1,true,1
ReactivePlayer,-100636,5,0.129292,0.683237,0.477271,99,99,0,false,0
ReactivePlayer,-4040,5,0.771977,0.524121,0.637552,5,2,3,true,1
ReactivePlayer,-2016,5,0.834950,0.346963,0.451343,3,0,3,true,1
ReactivePlayer,-12,5,0.595875,0.580770,0.467686,1,0,1,true,1
ReactivePlayer,999,5,0.820777,0.873192,0.375199,0,0,0,true,1
ReactivePlayer,-6369,5,0.701107,0.418878,0.178499,7,0,7,true,1
ReactivePlayer,-45218,5,0.118245,0.115864,0.916394,46,46,0,true,1
ReactivePlayer,-100000,5,0.450481,0.969495,0.113517,0,0,0,false,0
ReactivePlayer,1000,5,0.081668,0.743694,0.960588,0,0,0,true,1
ReactivePlayer,1000,5,0.119093,0.017362,0.547726,0,0,0,true,1
ReactivePlayer,1000,5,0.500831,0.468970,0.305781,0,0,0,true,1
ReactivePlayer,-1006,5,0.497016,0.972131,0.362458,2,0,2,true,1
ReactivePlayer,-24118,5,0.921571,0.160435,0.911228,25,23,2,true,1
ReactivePlayer,-2017,5,0.928029,0.650484,0.487456,3,0,3,true,1
ReactivePlayer,-4011,5,0.985160,0.295919,0.539021,5,4,1,true,1
