Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReactivePlayer,-79166,15,0.454255,0.196844,0.791360,80,79,1,true,1
ReactivePlayer,-100740,15,0.826153,0.756784,0.071497,96,77,19,false,0
ReactivePlayer,-100373,15,0.665764,0.108502,0.976406,100,87,13,false,0
ReactivePlayer,-100090,15,0.977059,0.181307,0.118411,99,42,57,false,0
ReactivePlayer,-100220,15,0.322960,0.782248,0.284482,95,88,7,false,0
ReactivePlayer,-100065,15,0.617342,0.951776,0.116025,99,91,8,false,0
ReactivePlayer,-100337,15,0.052808,0.540885,0.865320,100,100,0,false,0
ReactivePlayer,-19064,15,0.690548,0.285272,0.982222,20,19,1,true,1
ReactivePlayer,-52402,15,0.782022,0.167107,0.178206,53,14,39,true,1
ReactivePlayer,-100801,15,0.829138,0.706083,0.129186,99,36,63,false,0
ReactivePlayer,-100000,15,0.459540,0.980510,0.811939,99,96,3,false,0
ReactivePlayer,-100164,15,0.614444,0.062387,0.909035,100,100,0,false,0
ReactivePlayer,-100354,15,0.043190,0.701386,0.533208,100,100,0,false,0
ReactivePlayer,-100515,15,0.834009,0.518193,0.846664,100,78,22,false,0
ReactivePlayer,-80775,15,0.890251,0.921317,0.433137,81,63,18,true,1
ReactivePlayer,-100353,15,0.025427,0.574786,0.737339,100,100,0,false,0
ReactivePlayer,-59317,15,0.658320,0.239789,0.470593,60,36,24,true,1
ReactivePlayer,-100575,15,0.649307,0.634460,0.629474,100,87,13,false,0
ReactivePlayer,-100260,15,0.706493,0.986729,0.493273,97,91,6,false,0
ReactivePlayer,-87384,15,0.243864,0.102154,0.556789,88,79,9,true,1
ReactivePlayer,-100627,15,0.550165,0.516133,0.669197,100,94,6,false,0
ReactivePlayer,-100611,15,0.541238,0.446796,0.617839,100,92,8,false,0
ReactivePlayer,999,15,0.537642,0.893081,0.257368,0,0,0,true,1
ReactivePlayer,-8106,15,0.166296,0.041951,0.098445,9,7,2,true,1
ReactivePlayer,-100722,15,0.814911,0.207242,0.471488,100,68,32,false,0
ReactivePlayer,-33389,15,0.572347,0.362444,0.001769,33,0,33,true,1
ReactivePlayer,-100616,15,0.166920,0.016631,0.388792,100,95,5,false,0
ReactivePlayer,-100428,15,0.909160,0.227133,0.784168,100,93,7,false,0
ReactivePlayer,-100095,15,0.169953,0.576246,0.080470,91,83,8,false,0
ReactivePlayer,-100231,15,0.665497,0.104314,0.719075,100,91,9,false,0
ReactivePlayer,-100001,15,0.569613,0.542398,0.403629,99,79,20,false,0
ReactivePlayer,813,15,0.014136,0.001199,0.037431,0,0,0,true,1
ReactivePlayer,-100461,15,0.081559,0.004078,0.819238,100,100,0,false,0
ReactivePlayer,-74635,15,0.629360,0.467718,0.466797,75,56,19,true,1
ReactivePlayer,-100552,15,0.175703,0.701371,0.667544,100,99,1,false,0
ReactivePlayer,-4031,15,0.396992,0.692129,0.642387,5,1,4,true,1
ReactivePlayer,-10089,15,0.486933,0.605684,0.132840,11,1,10,true,1
ReactivePlayer,-100408,15,0.431292,0.345486,0.955940,100,98,2,false,0
ReactivePlayer,-34147,15,0.543418,0.099752,0.613326,35,27,8,true,1
ReactivePlayer,-9,15,0.421960,0.647296,0.091338,1,0,1,true,1
ReactivePlayer,-100410,15,0.623842,0.483880,0.938862,100,87,13,false,0
ReactivePlayer,-54228,15,0.813020,0.338336,0.852103,55,46,9,true,1
ReactivePlayer,-59847,15,0.963208,0.609646,0.268444,60,32,28,true,1
ReactivePlayer,-77171,15,0.152654,0.730681,0.982846,78,78,0,true,1
ReactivePlayer,-100608,15,0.798321,0.999015,0.078650,98,84,14,false,0
ReactivePlayer,-100337,15,0.122881,0.490986,0.826061,100,98,2,false,0
ReactivePlayer,-100243,15,0.063384,0.725257,0.311824,99,98,1,false,0
ReactivePlayer,-100582,15,0.968202,0.141747,0.623520,100,69,31,false,0
ReactivePlayer,-100421,15,0.957155,0.726507,0.985364,100,89,11,false,0
ReactivePlayer,-56354,15,0.985442,0.636887,0.588525,57,36,21,true,1
ReactivePlayer,-100410,15,0.259208,0.691908,0.727683,100,99,1,false,0
ReactivePlayer,-18196,15,0.339749,0.592060,0.046091,16,2,14,true,1
ReactivePlayer,-95334,15,0.686664,0.537066,0.268044,95,56,39,true,1
ReactivePlayer,-1043,15,0.145132,0.495601,0.702268,2,1,1,true,1
ReactivePlayer,-6,15,0.876444,0.087302,0.691636,1,1,0,true,1
ReactivePlayer,-89431,15,0.637640,0.271281,0.684731,90,79,11,true,1
ReactivePlayer,-100457,15,0.732985,0.465802,0.712631,100,88,12,false,0
ReactivePlayer,1000,15,0.505102,0.046703,0.352487,0,0,0,true,1
ReactivePlayer,-100626,15,0.988412,0.875273,0.610458,100,84,16,false,0
ReactivePlayer,-100238,15,0.383572,0.648389,0.945600,100,98,2,false,0
ReactivePlayer,-100782,15,0.331423,0.736667,0.221402,93,92,1,false,0
ReactivePlayer,-31936,15,0.035844,0.802745,0.112736,29,28,1,true,1
ReactivePlayer,-37534,15,0.432323,0.261806,0.241704,38,18,20,true,1
ReactivePlayer,-100718,15,0.374692,0.987009,0.876464,100,100,0,false,0
ReactivePlayer,-55617,15,0.543560,0.477583,0.451531,56,37,19,true,1
ReactivePlayer,-100461,15,0.850157,0.421199,0.068936,99,37,62,false,0
ReactivePlayer,-100437,15,0.116208,0.961471,0.543094,100,99,1,false,0
ReactivePlayer,-9,15,0.588035,0.505490,0.073768,1,0,1,true,1
ReactivePlayer,-100085,15,0.430713,0.299337,0.371493,99,74,25,false,0
ReactivePlayer,-100929,15,0.331901,0.631402,0.457940,98,97,1,false,0
ReactivePlayer,-100712,15,0.591978,0.729448,0.343889,99,78,21,false,0
ReactivePlayer,-100478,15,0.723939,0.382857,0.868897,100,87,13,false,0
ReactivePlayer,-100641,15,0.240959,0.017737,0.630790,100,87,13,false,0
ReactivePlayer,-86967,15,0.765508,0.707454,0.239791,87,38,49,true,1
ReactivePlayer,-100771,15,0.953201,0.230175,0.091669,100,22,78,false,0
ReactivePlayer,-38193,15,0.665983,0.301052,0.707397,39,30,9,true,1
ReactivePlayer,-3017,15,0.854311,0.373749,0.533980,4,0,4,true,1
ReactivePlayer,-100499,15,0.441583,0.691608,0.754300,100,94,6,false,0
ReactivePlayer,-14058,15,0.417889,0.498187,0.807757,15,13,2,true,1
ReactivePlayer,-100860,15,0.022697,0.921860,0.475778,100,100,0,false,0
ReactivePlayer,-12186,15,0.516792,0.650262,0.524258,13,13,0,true,1
ReactivePlayer,-71298,15,0.710952,0.265109,0.812729,72,57,15,true,1
ReactivePlayer,-100338,15,0.477153,0.400061,0.983226,100,100,0,false,0
ReactivePlayer,-100431,15,0.272752,0.623696,0.340066,99,96,3,false,0
ReactivePlayer,-5023,15,0.399016,0.596820,0.414836,6,6,0,true,1
ReactivePlayer,-62746,15,0.925389,0.574546,0.244328,63,29,34,true,1
ReactivePlayer,-100687,15,0.229791,0.628441,0.464739,99,98,1,false,0
ReactivePlayer,-100890,15,0.860513,0.968912,0.438609,100,67,33,false,0
ReactivePlayer,-1018,15,0.738519,0.055120,0.158135,2,0,2,true,1
ReactivePlayer,-16666,15,0.637760,0.451685,0.055165,17,0,17,true,1
ReactivePlayer,-100000,15,0.480909,0.849937,0.415671,1,0,1,false,0
ReactivePlayer,-100819,15,0.882799,0.736564,0.518708,100,71,29,false,0
ReactivePlayer,-100338,15,0.267468,0.128270,0.713292,100,98,2,false,0
ReactivePlayer,-100359,15,0.837710,0.313359,0.963140,100,76,24,false,0
ReactivePlayer,-39838,15,0.359440,0.688259,0.192791,40,30,10,true,1
ReactivePlayer,-2115,15,0.770392,0.938574,0.322454,3,2,1,true,1
ReactivePlayer,-100589,15,0.288525,0.655717,0.561777,100,96,4,false,0
ReactivePlayer,-100507,15,0.371030,0.595412,0.148256,99,81,18,false,0
ReactivePlayer,-100666,15,0.604899,0.252288,0.452451,100,71,29,false,0
ReactivePlayer,-25126,15,0.599253,0.038986,0.211741,26,8,18,true,1
ReactivePlayer,-100447,15,0.141494,0.143499,0.628887,100,99,1,false,0
ReactivePlayer,-100870,15,0.031700,0.860771,0.601175,100,100,0,false,0
ReactivePlayer,-100459,15,0.288012,0.915819,0.992607,100,100,0,false,0
ReactivePlayer,-35704,15,0.366640,0.616517,0.175729,36,27,9,true,1
ReactivePlayer,-100259,15,0.902035,0.155876,0.795655,100,77,23,false,0
ReactivePlayer,-100298,15,0.125160,0.726670,0.465789,100,100,0,false,0
ReactivePlayer,-100350,15,0.562830,0.021575,0.748096,100,88,12,false,0
ReactivePlayer,-100734,15,0.736240,0.949857,0.986102,100,89,11,false,0
ReactivePlayer,-100767,15,0.971110,0.499614,0.831238,100,87,13,false,0
ReactivePlayer,-100305,15,0.579682,0.479616,0.252956,99,63,36,false,0
ReactivePlayer,-100254,15,0.099722,0.116619,0.986524,100,98,2,false,0
ReactivePlayer,-100152,15,0.394126,0.463212,0.856312,100,100,0,false,0
ReactivePlayer,-100607,15,0.749954,0.326139,0.440069,100,67,33,false,0
ReactivePlayer,-100429,15,0.929782,0.689124,0.752782,100,68,32,false,0
ReactivePlayer,-39191,15,0.119134,0.229645,0.100732,39,32,7,true,1
ReactivePlayer,-38325,15,0.263809,0.646284,0.520519,39,34,5,true,1
ReactivePlayer,-90094,15,0.850238,0.539461,0.201102,89,26,63,true,1
ReactivePlayer,-100296,15,0.711446,0.292352,0.891742,100,96,4,false,0
ReactivePlayer,-100105,15,0.435261,0.572683,0.461166,99,85,14,false,0
ReactivePlayer,-15299,15,0.403833,0.958450,0.176319,16,16,0,true,1
ReactivePlayer,-100512,15,0.262748,0.629236,0.478212,100,100,0,false,0
ReactivePlayer,-100626,15,0.993498,0.501650,0.668650,100,88,12,false,0
ReactivePlayer,-60662,15,0.626791,0.890574,0.577657,61,47,14,true,1
ReactivePlayer,-79543,15,0.455318,0.341123,0.232371,80,63,17,true,1
ReactivePlayer,-40118,15,0.600259,0.248498,0.901334,41,37,4,true,1
ReactivePlayer,-100408,15,0.922763,0.485682,0.659922,100,71,29,false,0
ReactivePlayer,-69835,15,0.378641,0.491142,0.324961,69,53,16,true,1
ReactivePlayer,-6031,15,0.019542,0.295287,0.267885,7,7,0,true,1
ReactivePlayer,-100291,15,0.941438,0.524575,0.757175,100,83,17,false,0
ReactivePlayer,-100528,15,0.282764,0.092158,0.409780,100,90,10,false,0
ReactivePlayer,-50008,15,0.184098,0.767315,0.210060,50,45,5,true,1
ReactivePlayer,-28664,15,0.327115,0.032986,0.045484,29,2,27,true,1
ReactivePlayer,-29071,15,0.932479,0.229359,0.586341,30,13,17,true,1
ReactivePlayer,-100003,15,0.156478,0.916342,0.314979,98,96,2,false,0
ReactivePlayer,-100964,15,0.961052,0.769517,0.601601,100,90,10,false,0
ReactivePlayer,-100403,15,0.010470,0.982009,0.822298,100,100,0,false,0
ReactivePlayer,-14130,15,0.651810,0.541588,0.460490,15,9,6,true,1
ReactivePlayer,-100295,15,0.843279,0.774386,0.376351,99,75,24,false,0
ReactivePlayer,-100456,15,0.719004,0.102462,0.502993,100,74,26,false,0
ReactivePlayer,-100998,15,0.710359,0.912314,0.576188,100,87,13,false,0
ReactivePlayer,-100273,15,0.310604,0.208948,0.808609,100,99,1,false,0
ReactivePlayer,-100692,15,0.208514,0.114179,0.420882,100,85,15,false,0
ReactivePlayer,-100326,15,0.215307,0.105066,0.830545,100,98,2,false,0
ReactivePlayer,-100919,15,0.634734,0.160713,0.104833,100,46,54,false,0
ReactivePlayer,-59717,15,0.147936,0.461786,0.275797,60,59,1,true,1
ReactivePlayer,-79335,15,0.641191,0.088774,0.098257,79,38,41,true,1
ReactivePlayer,-1042,15,0.559574,0.925507,0.256685,2,0,2,true,1
ReactivePlayer,-100252,15,0.044829,0.857110,0.265005,94,91,3,false,0
ReactivePlayer,-100574,15,0.884334,0.042907,0.930912,100,85,15,false,0
ReactivePlayer,-100468,15,0.761137,0.928596,0.124740,100,100,0,false,0
ReactivePlayer,-42282,15,0.964487,0.725527,0.495661,43,20,23,true,1
ReactivePlayer,-100729,15,0.968466,0.701094,0.897619,100,77,23,false,0
ReactivePlayer,-100702,15,0.821098,0.199355,0.191238,100,52,48,false,0
ReactivePlayer,-100380,15,0.951499,0.878507,0.884955,100,88,12,false,0
ReactivePlayer,-100097,15,0.299205,0.838908,0.445280,99,98,1,false,0
ReactivePlayer,-21696,15,0.234556,0.701930,0.231292,22,15,7,true,1
ReactivePlayer,-1451,15,0.115137,0.432310,0.102790,2,0,2,true,1
ReactivePlayer,-54223,15,0.695820,0.314459,0.608571,55,38,17,true,1
ReactivePlayer,-100478,15,0.778367,0.268600,0.853097,100,83,17,false,0
ReactivePlayer,-41224,15,0.185429,0.378032,0.772892,42,40,2,true,1
ReactivePlayer,-100660,15,0.920209,0.220147,0.104171,99,18,81,false,0
ReactivePlayer,-100322,15,0.570972,0.721814,0.914109,100,100,0,false,0
ReactivePlayer,-4273,15,0.015165,0.435324,0.149119,5,5,0,true,1
ReactivePlayer,-1010,15,0.155135,0.213717,0.878187,2,1,1,true,1
ReactivePlayer,-6108,15,0.965338,0.817410,0.109889,7,0,7,true,1
ReactivePlayer,-21056,15,0.588054,0.003573,0.556017,22,16,6,true,1
ReactivePlayer,-100504,15,0.781226,0.587521,0.779479,100,78,22,false,0
ReactivePlayer,-100205,15,0.001977,0.691580,0.348979,99,99,0,false,0
ReactivePlayer,-24170,15,0.739819,0.588906,0.675785,25,16,9,true,1
ReactivePlayer,-100462,15,0.382936,0.091631,0.723851,100,94,6,false,0
ReactivePlayer,-100853,15,0.149066,0.748360,0.786628,100,100,0,false,0
ReactivePlayer,-100704,15,0.652548,0.958081,0.525211,100,99,1,false,0
ReactivePlayer,-100348,15,0.771577,0.163300,0.154762,99,42,57,false,0
ReactivePlayer,-84614,15,0.536447,0.057798,0.223867,85,47,38,true,1
ReactivePlayer,-100764,15,0.244620,0.510064,0.511528,100,94,6,false,0
ReactivePlayer,-81659,15,0.752203,0.137929,0.431345,82,57,25,true,1
ReactivePlayer,-100279,15,0.521816,0.984569,0.115231,96,63,33,false,0
ReactivePlayer,-100889,15,0.051274,0.863712,0.323509,99,99,0,false,0
ReactivePlayer,-21163,15,0.607852,0.389162,0.141928,22,4,18,true,1
ReactivePlayer,-25298,15,0.123346,0.489615,0.595857,26,24,2,true,1
ReactivePlayer,-100359,15,0.173757,0.602323,0.877719,100,100,0,false,0
ReactivePlayer,-4011,15,0.728462,0.549922,0.958211,5,2,3,true,1
ReactivePlayer,-70816,15,0.148739,0.828314,0.398186,71,69,2,true,1
ReactivePlayer,-100001,15,0.808122,0.989969,0.191064,12,0,12,false,0
ReactivePlayer,-100100,15,0.066890,0.273497,0.826840,100,100,0,false,0
ReactivePlayer,-100408,15,0.870980,0.044273,0.387661,100,71,29,false,0
ReactivePlayer,-100287,15,0.893899,0.271207,0.934259,100,88,12,false,0
ReactivePlayer,-1104,15,0.016038,0.549836,0.137514,2,2,0,true,1
ReactivePlayer,-100656,15,0.720568,0.148074,0.176320,100,56,44,false,0
ReactivePlayer,-100425,15,0.395123,0.868371,0.245084,100,99,1,false,0
ReactivePlayer,-11601,15,0.145906,0.046563,0.036347,12,2,10,true,1
ReactivePlayer,-5013,15,0.309726,0.896017,0.783037,6,6,0,true,1
ReactivePlayer,-4137,15,0.301884,0.480461,0.104045,5,0,5,true,1
ReactivePlayer,-100884,15,0.052613,0.838294,0.248325,99,98,1,false,0
ReactivePlayer,-100292,15,0.322832,0.075639,0.925297,100,96,4,false,0
ReactivePlayer,-100476,15,0.843528,0.206351,0.701080,100,89,11,false,0
ReactivePlayer,-100666,15,0.022674,0.945842,0.632109,100,98,2,false,0
ReactivePlayer,-100587,15,0.057053,0.391847,0.635436,100,99,1,false,0
ReactivePlayer,-100241,15,0.609842,0.664665,0.411296,99,79,20,false,0
ReactivePlayer,-5133,15,0.419756,0.855321,0.056324,6,0,6,true,1
ReactivePlayer,-100750,15,0.299099,0.247249,0.303574,100,94,6,false,0
ReactivePlayer,-100638,15,0.967994,0.429527,0.650173,100,100,0,false,0
ReactivePlayer,-100362,15,0.637630,0.859478,0.810472,100,94,6,false,0
ReactivePlayer,-100268,15,0.546436,0.116847,0.857588,100,98,2,false,0
ReactivePlayer,-100539,15,0.574667,0.774333,0.603185,99,93,6,false,0
ReactivePlayer,-100485,15,0.214162,0.530009,0.134279,99,88,11,false,0
ReactivePlayer,-100392,15,0.704280,0.024193,0.912931,100,87,13,false,0
ReactivePlayer,-100046,15,0.568043,0.378918,0.258911,99,66,33,false,0
ReactivePlayer,-100640,15,0.493664,0.118716,0.183538,99,67,32,false,0
ReactivePlayer,-8082,15,0.134485,0.093353,0.483570,9,9,0,true,1
ReactivePlayer,-24972,15,0.577638,0.459062,0.390381,25,17,8,true,1
ReactivePlayer,-100304,15,0.297165,0.351476,0.879207,100,97,3,false,0
ReactivePlayer,-100026,15,0.616871,0.763523,0.291189,98,77,21,false,0
ReactivePlayer,-100418,15,0.881361,0.376255,0.893847,100,93,7,false,0
ReactivePlayer,-100912,15,0.654511,0.994749,0.348880,99,87,12,false,0
ReactivePlayer,-100257,15,0.400254,0.894467,0.889276,99,99,0,false,0
ReactivePlayer,-41352,15,0.095054,0.246145,0.338979,42,41,1,true,1
ReactivePlayer,-24133,15,0.965206,0.513537,0.960310,25,17,8,true,1
ReactivePlayer,-100890,15,0.211061,0.591063,0.768376,100,98,2,false,0
ReactivePlayer,-100655,15,0.084536,0.457262,0.361954,98,97,1,false,0
ReactivePlayer,-100860,15,0.658105,0.543468,0.341321,100,86,14,false,0
ReactivePlayer,-100995,15,0.622610,0.468739,0.300612,100,66,34,false,0
ReactivePlayer,-100706,15,0.655475,0.027769,0.325593,100,70,30,false,0
ReactivePlayer,1000,15,0.395883,0.703611,0.097080,0,0,0,true,1
ReactivePlayer,-26079,15,0.938861,0.347734,0.918495,27,21,6,true,1
ReactivePlayer,-100421,15,0.562518,0.424009,0.946884,100,98,2,false,0
ReactivePlayer,-100586,15,0.089541,0.803412,0.570439,100,99,1,false,0
ReactivePlayer,-100677,15,0.668852,0.698093,0.817454,99,93,6,false,0
ReactivePlayer,-100294,15,0.530478,0.288940,0.783964,100,95,5,false,0
ReactivePlayer,-100754,15,0.985676,0.405682,0.796010,100,89,11,false,0
ReactivePlayer,-100445,15,0.099978,0.355157,0.618515,100,99,1,false,0
ReactivePlayer,-24122,15,0.370344,0.050505,0.285342,25,17,8,true,1
ReactivePlayer,-41117,15,0.274901,0.016075,0.055517,41,21,20,true,1
ReactivePlayer,-100405,15,0.082130,0.946745,0.420120,99,99,0,false,0
ReactivePlayer,-100731,15,0.533414,0.678481,0.433419,100,88,12,false,0
ReactivePlayer,-100032,15,0.747224,0.653913,0.511112,99,80,19,false,0
ReactivePlayer,-12121,15,0.097333,0.374718,0.376519,13,11,2,true,1
ReactivePlayer,-20190,15,0.489924,0.311098,0.020714,21,3,18,true,1
ReactivePlayer,-100567,15,0.060631,0.360102,0.402422,100,99,1,false,0
ReactivePlayer,-100225,15,0.325996,0.110069,0.816430,100,99,1,false,0
ReactivePlayer,-100014,15,0.237755,0.712468,0.697846,99,93,6,false,0
ReactivePlayer,998,15,0.445164,0.246846,0.260045,0,0,0,true,1
ReactivePlayer,-100004,15,0.606231,0.940874,0.257744,99,82,17,false,0
ReactivePlayer,-100157,15,0.419013,0.612693,0.074011,97,76,21,false,0
ReactivePlayer,-21132,15,0.985412,0.606366,0.654041,22,6,16,true,1
ReactivePlayer,-100580,15,0.569490,0.397007,0.122293,99,58,41,false,0
ReactivePlayer,-100971,15,0.209109,0.397425,0.463021,100,90,10,false,0
ReactivePlayer,-100848,15,0.366957,0.954578,0.974219,100,97,3,false,0
ReactivePlayer,-100265,15,0.995838,0.037895,0.769038,100,81,19,false,0
ReactivePlayer,-100391,15,0.425523,0.375918,0.844809,100,98,2,false,0
ReactivePlayer,-100263,15,0.587151,0.372159,0.970687,100,98,2,false,0
ReactivePlayer,-100989,15,0.291217,0.438788,0.665915,100,92,8,false,0
ReactivePlayer,-73817,15,0.962351,0.241378,0.247266,74,9,65,true,1
ReactivePlayer,-100504,15,0.124188,0.118240,0.316109,99,95,4,false,0
ReactivePlayer,-39378,15,0.606316,0.590786,0.760907,40,30,10,true,1
ReactivePlayer,-100831,15,0.642531,0.807179,0.584754,100,99,1,false,0
ReactivePlayer,-39155,15,0.825094,0.120516,0.845227,40,23,17,true,1
ReactivePlayer,-13199,15,0.389915,0.424832,0.162516,14,5,9,true,1
ReactivePlayer,-100220,15,0.999781,0.684891,0.796281,100,99,1,false,0
ReactivePlayer,-35357,15,0.813662,0.851262,0.716685,36,32,4,true,1
ReactivePlayer,-28106,15,0.830593,0.265489,0.276637,29,20,9,true,1
ReactivePlayer,-8019,15,0.580477,0.665938,0.039294,9,0,9,true,1
ReactivePlayer,-100146,15,0.047062,0.384103,0.968970,100,100,0,false,0
ReactivePlayer,-100285,15,0.534118,0.140926,0.947772,100,92,8,false,0
ReactivePlayer,-100758,15,0.603399,0.209529,0.780990,100,87,13,false,0
ReactivePlayer,-37401,15,0.217863,0.356966,0.404802,38,33,5,true,1
ReactivePlayer,-13525,15,0.506079,0.758264,0.277991,14,8,6,true,1
ReactivePlayer,-100527,15,0.683832,0.295783,0.523479,100,67,33,false,0
ReactivePlayer,-100313,15,0.958813,0.639030,0.880899,100,86,14,false,0
ReactivePlayer,1000,15,0.614853,0.795812,0.287646,0,0,0,true,1
ReactivePlayer,-100490,15,0.892828,0.874534,0.854342,100,84,16,false,0
ReactivePlayer,-100217,15,0.550431,0.431934,0.981413,100,93,7,false,0
ReactivePlayer,-100016,15,0.471778,0.815226,0.967833,99,98,1,false,0
ReactivePlayer,-4050,15,0.179056,0.143026,0.257015,5,5,0,true,1
ReactivePlayer,-37318,15,0.223892,0.887749,0.550217,38,37,1,true,1
ReactivePlayer,-100963,15,0.411184,0.843678,0.231070,100,84,16,false,0
ReactivePlayer,-5029,15,0.821945,0.478158,0.188878,6,0,6,true,1
ReactivePlayer,-100321,15,0.941995,0.237290,0.975297,100,80,20,false,0
ReactivePlayer,-100521,15,0.576231,0.204345,0.625986,100,93,7,false,0
ReactivePlayer,-100642,15,0.645866,0.625230,0.732472,100,98,2,false,0
ReactivePlayer,-100001,15,0.658523,0.985100,0.158906,99,91,8,false,0
ReactivePlayer,-100533,15,0.795375,0.068528,0.349826,100,48,52,false,0
ReactivePlayer,-100934,15,0.276738,0.951045,0.604733,100,99,1,false,0
ReactivePlayer,-100618,15,0.380790,0.801738,0.972618,100,98,2,false,0
ReactivePlayer,-16530,15,0.170919,0.385800,0.293034,17,15,2,true,1
ReactivePlayer,-78336,15,0.820011,0.179618,0.406981,79,50,29,true,1
ReactivePlayer,-100377,15,0.210773,0.539035,0.619013,100,97,3,false,0
ReactivePlayer,-100586,15,0.926877,0.621918,0.654537,100,75,25,false,0
ReactivePlayer,-100179,15,0.712311,0.555846,0.043537,99,86,13,false,0
ReactivePlayer,-100513,15,0.964948,0.335053,0.587125,100,74,26,false,0
ReactivePlayer,-100510,15,0.634420,0.642698,0.548160,100,87,13,false,0
ReactivePlayer,-100283,15,0.006154,0.966381,0.198255,97,97,0,false,0
ReactivePlayer,-16257,15,0.703175,0.397164,0.033365,17,2,15,true,1
ReactivePlayer,-100079,15,0.175133,0.581032,0.202766,99,98,1,false,0
ReactivePlayer,-100265,15,0.989463,0.409036,0.936822,100,81,19,false,0
ReactivePlayer,-100477,15,0.961198,0.346229,0.306352,100,52,48,false,0
ReactivePlayer,-48753,15,0.640406,0.471089,0.005170,47,5,42,true,1
ReactivePlayer,-72620,15,0.875571,0.326348,0.315041,73,44,29,true,1
ReactivePlayer,-64865,15,0.553065,0.179726,0.096552,65,20,45,true,1
