Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReasoningPlayer,-30805,10,0.363959,0.083797,0.322302,30,22,8,true,1
ReasoningPlayer,-100330,10,0.561363,0.961956,0.890119,99,91,8,false,0
ReasoningPlayer,-100525,10,0.932090,0.088173,0.960526,99,82,17,false,0
ReasoningPlayer,-100132,10,0.396554,0.632947,0.823622,99,97,2,false,0
ReasoningPlayer,-18313,10,0.931416,0.104281,0.827554,19,13,6,true,1
ReasoningPlayer,-18460,10,0.674961,0.988833,0.915783,19,13,6,true,1
ReasoningPlayer,-100197,10,0.120244,0.046209,0.949520,100,100,0,false,0
ReasoningPlayer,-3024,10,0.915176,0.583883,0.252129,4,1,3,true,1
ReasoningPlayer,859,10,0.272604,0.258195,0.245629,0,0,0,true,1
ReasoningPlayer,-16288,10,0.249150,0.647910,0.211644,17,13,4,true,1
ReasoningPlayer,-100623,10,0.926361,0.914948,0.766456,98,93,5,false,0
ReasoningPlayer,-100000,10,0.711260,0.624256,0.453133,0,0,0,false,0
ReasoningPlayer,-30327,10,0.503141,0.417252,0.219868,29,17,12,true,1
ReasoningPlayer,-100110,10,0.625467,0.469181,0.138405,96,81,15,false,0
ReasoningPlayer,-1089,10,0.398259,0.421268,0.650627,2,0,2,true,1
ReasoningPlayer,-31123,10,0.668477,0.333138,0.462114,31,16,15,true,1
ReasoningPlayer,-100505,10,0.639342,0.532722,0.858608,99,94,5,false,0
ReasoningPlayer,-5046,10,0.909712,0.784110,0.877723,6,3,3,true,1
ReasoningPlayer,-100249,10,0.566070,0.895748,0.442078,98,91,7,false,0
ReasoningPlayer,-7518,10,0.754327,0.506969,0.524792,8,0,8,true,1
ReasoningPlayer,985,10,0.394530,0.341311,0.956488,0,0,0,true,1
ReasoningPlayer,973,10,0.314773,0.406026,0.236527,0,0,0,true,1
ReasoningPlayer,-5120,10,0.998974,0.534292,0.852229,6,3,3,true,1
ReasoningPlayer,-19477,10,0.802615,0.532767,0.272010,20,14,6,true,1
ReasoningPlayer,-1088,10,0.319279,0.695964,0.660303,2,1,1,true,1
ReasoningPlayer,-2406,10,0.230563,0.086379,0.130492,3,1,2,true,1
ReasoningPlayer,-238,10,0.328729,0.175957,0.443262,1,1,0,true,1
ReasoningPlayer,-97,10,0.131866,0.516991,0.693099,1,1,0,true,1
ReasoningPlayer,-13386,10,0.865545,0.023165,0.227208,14,2,12,true,1
ReasoningPlayer,-100853,10,0.399105,0.173459,0.649598,99,92,7,false,0
ReasoningPlayer,-100212,10,0.031360,0.048257,0.933293,100,100,0,false,0
ReasoningPlayer,-100001,10,0.397709,0.948700,0.025960,4,0,4,false,0
ReasoningPlayer,-100486,10,0.525876,0.893632,0.984983,99,94,5,false,0
ReasoningPlayer,-36152,10,0.573753,0.502743,0.375303,36,30,6,true,1
ReasoningPlayer,-1164,10,0.751499,0.713441,0.078161,2,0,2,true,1
ReasoningPlayer,924,10,0.125118,0.200091,0.245609,0,0,0,true,1
ReasoningPlayer,-66609,10,0.863976,0.022410,0.659721,66,43,23,true,1
ReasoningPlayer,669,10,0.386283,0.244279,0.229201,0,0,0,true,1
ReasoningPlayer,591,10,0.040828,0.575196,0.108200,0,0,0,true,1
ReasoningPlayer,-100944,10,0.258023,0.285639,0.740135,100,99,1,false,0
ReasoningPlayer,-53161,10,0.011644,0.187246,0.885751,53,53,0,true,1
ReasoningPlayer,-100030,10,0.834036,0.222590,0.587148,97,72,25,false,0
ReasoningPlayer,-1167,10,0.562710,0.774984,0.519634,2,0,2,true,1
ReasoningPlayer,-13854,10,0.799116,0.012996,0.014016,14,0,14,true,1
ReasoningPlayer,-100234,10,0.059689,0.570677,0.955720,100,100,0,false,0
ReasoningPlayer,-100155,10,0.831567,0.108368,0.690680,99,89,10,false,0
ReasoningPlayer,-100518,10,0.589505,0.120669,0.935296,100,96,4,false,0
ReasoningPlayer,-100014,10,0.191809,0.964452,0.853441,99,99,0,false,0
ReasoningPlayer,-100336,10,0.716678,0.891680,0.705728,99,93,6,false,0
ReasoningPlayer,-53272,10,0.647185,0.858739,0.529164,53,42,11,true,1
ReasoningPlayer,-100677,10,0.987269,0.847342,0.758156,99,86,13,false,0
ReasoningPlayer,-100766,10,0.519138,0.647197,0.326797,98,90,8,false,0
ReasoningPlayer,-26430,10,0.649437,0.396765,0.861033,27,25,2,true,1
ReasoningPlayer,-1047,10,0.764516,0.854206,0.351449,2,0,2,true,1
ReasoningPlayer,-2139,10,0.844387,0.511205,0.443659,3,2,1,true,1
ReasoningPlayer,-21838,10,0.861028,0.643763,0.275658,22,10,12,true,1
ReasoningPlayer,816,10,0.052993,0.328306,0.192268,0,0,0,true,1
ReasoningPlayer,-100834,10,0.772704,0.345391,0.794924,100,97,3,false,0
ReasoningPlayer,-57,10,0.456425,0.162125,0.413200,1,1,0,true,1
ReasoningPlayer,-14598,10,0.261639,0.680950,0.577647,15,11,4,true,1
ReasoningPlayer,-14838,10,0.225209,0.879467,0.450288,15,13,2,true,1
ReasoningPlayer,901,10,0.296081,0.081496,0.292695,0,0,0,true,1
ReasoningPlayer,-100213,10,0.528834,0.128927,0.921072,100,100,0,false,0
ReasoningPlayer,-96051,10,0.712687,0.216221,0.432219,94,68,26,true,1
ReasoningPlayer,-100734,10,0.242627,0.880437,0.259669,99,99,0,false,0
ReasoningPlayer,-100146,10,0.725114,0.344933,0.936240,100,100,0,false,0
ReasoningPlayer,-100074,10,0.202361,0.283729,0.571031,98,91,7,false,0
ReasoningPlayer,890,10,0.356406,0.414923,0.233912,0,0,0,true,1
ReasoningPlayer,-100146,10,0.249088,0.539814,0.956541,100,100,0,false,0
ReasoningPlayer,-100073,10,0.605163,0.062885,0.331211,97,76,21,false,0
ReasoningPlayer,-53426,10,0.842879,0.527596,0.656147,53,41,12,true,1
ReasoningPlayer,-18500,10,0.753488,0.259903,0.254853,19,6,13,true,1
ReasoningPlayer,-100554,10,0.377492,0.487796,0.755858,100,98,2,false,0
ReasoningPlayer,-35776,10,0.978074,0.206560,0.188195,35,15,20,true,1
ReasoningPlayer,-2531,10,0.468080,0.459533,0.066910,3,0,3,true,1
ReasoningPlayer,-100606,10,0.546640,0.996969,0.359240,98,91,7,false,0
ReasoningPlayer,-100228,10,0.927581,0.134456,0.626375,98,75,23,false,0
ReasoningPlayer,-72966,10,0.753835,0.322733,0.438058,71,40,31,true,1
ReasoningPlayer,-3122,10,0.207810,0.754271,0.177591,4,4,0,true,1
ReasoningPlayer,-100510,10,0.179526,0.175322,0.317305,99,97,2,false,0
ReasoningPlayer,-100947,10,0.118933,0.966738,0.838504,100,100,0,false,0
ReasoningPlayer,-100160,10,0.315522,0.769680,0.553124,98,92,6,false,0
ReasoningPlayer,966,10,0.313061,0.681589,0.879656,0,0,0,true,1
ReasoningPlayer,-100372,10,0.503698,0.191497,0.974679,100,99,1,false,0
ReasoningPlayer,1000,10,0.528395,0.861891,0.330904,0,0,0,true,1
ReasoningPlayer,-35471,10,0.030465,0.050901,0.490789,35,33,2,true,1
ReasoningPlayer,-1058,10,0.940507,0.450825,0.783562,2,1,1,true,1
ReasoningPlayer,693,10,0.122742,0.488520,0.565360,0,0,0,true,1
ReasoningPlayer,-100065,10,0.204958,0.792926,0.816043,99,98,1,false,0
ReasoningPlayer,957,10,0.154073,0.555083,0.255256,0,0,0,true,1
ReasoningPlayer,-5267,10,0.245139,0.659013,0.556548,6,5,1,true,1
ReasoningPlayer,-100339,10,0.183188,0.398893,0.832427,100,100,0,false,0
ReasoningPlayer,-100562,10,0.432626,0.443275,0.913178,99,93,6,false,0
ReasoningPlayer,-88553,10,0.769943,0.019531,0.495948,87,61,26,true,1
ReasoningPlayer,838,10,0.212993,0.059519,0.404100,0,0,0,true,1
ReasoningPlayer,-19445,10,0.025858,0.050696,0.340380,19,19,0,true,1
ReasoningPlayer,-67618,10,0.183126,0.233191,0.559068,67,66,1,true,1
ReasoningPlayer,-100366,10,0.910892,0.136828,0.827749,99,89,10,false,0
ReasoningPlayer,-14258,10,0.159092,0.150300,0.836521,15,15,0,true,1
ReasoningPlayer,-100000,10,0.659169,0.780484,0.426467,1,0,1,false,0
ReasoningPlayer,-7507,10,0.465327,0.089514,0.502436,8,2,6,true,1
ReasoningPlayer,-70979,10,0.850249,0.920793,0.668565,69,47,22,true,1
ReasoningPlayer,-100804,10,0.902672,0.706867,0.089598,91,66,25,false,0
ReasoningPlayer,-3063,10,0.407509,0.114860,0.645581,4,3,1,true,1
ReasoningPlayer,-100528,10,0.037043,0.963298,0.837573,100,100,0,false,0
ReasoningPlayer,-100127,10,0.741249,0.737829,0.343826,97,79,18,false,0
ReasoningPlayer,-100074,10,0.312400,0.354786,0.889650,99,97,2,false,0
ReasoningPlayer,-16659,10,0.323152,0.594486,0.314289,16,9,7,true,1
ReasoningPlayer,-96345,10,0.297426,0.616379,0.275694,95,89,6,true,1
ReasoningPlayer,-1354,10,0.314560,0.293549,0.005361,2,0,2,true,1
ReasoningPlayer,-1419,10,0.188722,0.589994,0.668268,2,2,0,true,1
ReasoningPlayer,-100604,10,0.029292,0.519960,0.854268,100,100,0,false,0
ReasoningPlayer,-100858,10,0.624443,0.558329,0.189496,96,76,20,false,0
ReasoningPlayer,-54616,10,0.219990,0.342101,0.553729,54,49,5,true,1
ReasoningPlayer,966,10,0.318639,0.312467,0.840855,0,0,0,true,1
ReasoningPlayer,-4366,10,0.584619,0.098433,0.073935,5,0,5,true,1
ReasoningPlayer,-13318,10,0.961968,0.219335,0.397122,14,8,6,true,1
ReasoningPlayer,-10824,10,0.818128,0.456918,0.238386,11,5,6,true,1
ReasoningPlayer,-100000,10,0.000111,0.939723,0.365598,0,0,0,false,0
ReasoningPlayer,-6206,10,0.726449,0.462962,0.309236,7,4,3,true,1
ReasoningPlayer,951,10,0.094827,0.492398,0.176050,0,0,0,true,1
ReasoningPlayer,-100105,10,0.791132,0.866635,0.939223,99,92,7,false,0
ReasoningPlayer,-100598,10,0.388985,0.511400,0.495832,98,84,14,false,0
ReasoningPlayer,-100081,10,0.459803,0.623535,0.470574,99,97,2,false,0
ReasoningPlayer,1000,10,0.777637,0.669831,0.115689,0,0,0,true,1
ReasoningPlayer,-5191,10,0.849152,0.118716,0.305813,6,4,2,true,1
ReasoningPlayer,-100425,10,0.670706,0.884597,0.428738,99,88,11,false,0
ReasoningPlayer,-22089,10,0.413904,0.589360,0.512573,22,17,5,true,1
ReasoningPlayer,-2218,10,0.704618,0.534433,0.129296,3,0,3,true,1
ReasoningPlayer,-100353,10,0.059802,0.185882,0.947354,100,100,0,false,0
ReasoningPlayer,-168,10,0.302295,0.151910,0.437155,1,0,1,true,1
ReasoningPlayer,-100590,10,0.685416,0.676437,0.656829,99,90,9,false,0
ReasoningPlayer,-100431,10,0.222541,0.944747,0.251541,98,98,0,false,0
ReasoningPlayer,-22225,10,0.922846,0.576710,0.726594,23,21,2,true,1
ReasoningPlayer,-29247,10,0.406939,0.790067,0.048808,27,16,11,true,1
ReasoningPlayer,-100073,10,0.029374,0.382561,0.855070,99,98,1,false,0
ReasoningPlayer,-100148,10,0.697813,0.676731,0.747444,99,91,8,false,0
ReasoningPlayer,-100518,10,0.250748,0.051794,0.915186,100,99,1,false,0
ReasoningPlayer,-29515,10,0.834232,0.766800,0.908523,30,20,10,true,1
ReasoningPlayer,960,10,0.244068,0.173864,0.481075,0,0,0,true,1
ReasoningPlayer,-100577,10,0.551216,0.550730,0.551577,100,94,6,false,0
ReasoningPlayer,-6411,10,0.197934,0.680699,0.515708,7,6,1,true,1
ReasoningPlayer,-100949,10,0.423513,0.897045,0.124084,100,100,0,false,0
ReasoningPlayer,908,10,0.425274,0.082637,0.084463,0,0,0,true,1
ReasoningPlayer,-100628,10,0.170089,0.983001,0.143326,95,94,1,false,0
ReasoningPlayer,782,10,0.407625,0.202412,0.447242,0,0,0,true,1
ReasoningPlayer,-21763,10,0.625905,0.146817,0.155126,22,12,10,true,1
ReasoningPlayer,-21860,10,0.438081,0.165594,0.227930,22,10,12,true,1
ReasoningPlayer,-100754,10,0.197831,0.055140,0.644698,99,97,2,false,0
ReasoningPlayer,-100392,10,0.214792,0.973348,0.526718,99,97,2,false,0
ReasoningPlayer,1000,10,0.852591,0.334066,0.657036,0,0,0,true,1
ReasoningPlayer,-100591,10,0.471124,0.614904,0.961725,100,99,1,false,0
ReasoningPlayer,-100015,10,0.084337,0.992631,0.201535,99,99,0,false,0
ReasoningPlayer,-16026,10,0.157292,0.201954,0.257353,16,14,2,true,1
ReasoningPlayer,-4545,10,0.722493,0.770555,0.138099,5,1,4,true,1
ReasoningPlayer,1000,10,0.898433,0.651250,0.365154,0,0,0,true,1
ReasoningPlayer,-100736,10,0.258551,0.585304,0.577199,99,98,1,false,0
ReasoningPlayer,-91009,10,0.704447,0.677775,0.358351,91,85,6,true,1
ReasoningPlayer,-100000,10,0.781972,0.827258,0.828181,0,0,0,false,0
ReasoningPlayer,-6126,10,0.878192,0.258789,0.804621,7,4,3,true,1
ReasoningPlayer,-31483,10,0.855601,0.567877,0.349681,31,16,15,true,1
ReasoningPlayer,-100750,10,0.113320,0.805383,0.736648,100,100,0,false,0
ReasoningPlayer,-100657,10,0.262316,0.188046,0.791018,99,90,9,false,0
ReasoningPlayer,-18091,10,0.165526,0.346373,0.121170,18,11,7,true,1
ReasoningPlayer,-28676,10,0.596027,0.307827,0.158758,28,10,18,true,1
ReasoningPlayer,958,10,0.667659,0.449838,0.211823,0,0,0,true,1
ReasoningPlayer,891,10,0.027680,0.682345,0.039727,0,0,0,true,1
ReasoningPlayer,-100818,10,0.508087,0.037472,0.867759,100,95,5,false,0
ReasoningPlayer,999,10,0.173372,0.320713,0.099243,0,0,0,true,1
ReasoningPlayer,-4223,10,0.242954,0.890416,0.759399,5,4,1,true,1
ReasoningPlayer,1000,10,0.046835,0.057238,0.236433,0,0,0,true,1
ReasoningPlayer,-100422,10,0.728520,0.503239,0.967437,100,100,0,false,0
ReasoningPlayer,-100708,10,0.358998,0.149654,0.599516,99,95,4,false,0
ReasoningPlayer,552,10,0.173302,0.063109,0.335629,0,0,0,true,1
ReasoningPlayer,-100095,10,0.496480,0.862908,0.471971,98,92,6,false,0
ReasoningPlayer,-56,10,0.177008,0.058747,0.758339,1,1,0,true,1
ReasoningPlayer,-76000,10,0.979223,0.006038,0.961480,76,61,15,true,1
ReasoningPlayer,-24720,10,0.771717,0.249947,0.488430,25,14,11,true,1
ReasoningPlayer,-84400,10,0.972034,0.782586,0.630375,83,52,31,true,1
ReasoningPlayer,951,10,0.659944,0.141895,0.329889,0,0,0,true,1
ReasoningPlayer,-83900,10,0.959951,0.272612,0.168689,82,54,28,true,1
ReasoningPlayer,-100048,10,0.575265,0.444489,0.944512,99,92,7,false,0
ReasoningPlayer,1000,10,0.243753,0.239111,0.945429,0,0,0,true,1
ReasoningPlayer,-14760,10,0.217389,0.287603,0.336828,15,12,3,true,1
ReasoningPlayer,-100211,10,0.767746,0.517986,0.593874,100,100,0,false,0
ReasoningPlayer,-42501,10,0.449905,0.787849,0.191830,42,31,11,true,1
ReasoningPlayer,991,10,0.551660,0.954971,0.552842,0,0,0,true,1
ReasoningPlayer,510,10,0.232299,0.296881,0.103651,0,0,0,true,1
ReasoningPlayer,-100925,10,0.803825,0.063156,0.855204,100,88,12,false,0
ReasoningPlayer,-2022,10,0.097084,0.728441,0.749340,3,1,2,true,1
ReasoningPlayer,-7605,10,0.582216,0.331122,0.131645,8,0,8,true,1
ReasoningPlayer,-100866,10,0.308644,0.480955,0.801781,100,97,3,false,0
ReasoningPlayer,-28940,10,0.628763,0.376031,0.282568,29,20,9,true,1
ReasoningPlayer,-100001,10,0.255174,0.911129,0.332666,0,0,0,false,0
ReasoningPlayer,643,10,0.012794,0.042173,0.112190,0,0,0,true,1
ReasoningPlayer,-11282,10,0.153368,0.135109,0.795265,12,12,0,true,1
ReasoningPlayer,965,10,0.310716,0.649021,0.260811,0,0,0,true,1
ReasoningPlayer,-12381,10,0.983533,0.247805,0.484590,13,3,10,true,1
ReasoningPlayer,-12335,10,0.846960,0.121436,0.405681,13,1,12,true,1
ReasoningPlayer,-3060,10,0.338732,0.265030,0.908021,4,4,0,true,1
ReasoningPlayer,-78855,10,0.698770,0.837624,0.116274,76,56,20,true,1
ReasoningPlayer,-25957,10,0.855437,0.161400,0.443430,26,15,11,true,1
ReasoningPlayer,-41213,10,0.694214,0.029112,0.181446,41,27,14,true,1
ReasoningPlayer,-60015,10,0.306973,0.050362,0.366629,59,51,8,true,1
ReasoningPlayer,641,10,0.025561,0.204521,0.206153,0,0,0,true,1
ReasoningPlayer,-51922,10,0.668396,0.629175,0.070183,49,39,10,true,1
ReasoningPlayer,-1078,10,0.672256,0.760338,0.883222,2,2,0,true,1
ReasoningPlayer,-79761,10,0.308266,0.585855,0.517397,79,78,1,true,1
ReasoningPlayer,-63034,10,0.939599,0.024075,0.457115,62,32,30,true,1
ReasoningPlayer,-8749,10,0.406303,0.378642,0.546933,9,5,4,true,1
ReasoningPlayer,-3254,10,0.728023,0.957067,0.434465,4,1,3,true,1
ReasoningPlayer,370,10,0.135868,0.089886,0.104887,0,0,0,true,1
ReasoningPlayer,1000,10,0.857767,0.556191,0.780250,0,0,0,true,1
ReasoningPlayer,-9436,10,0.657619,0.410780,0.294371,10,0,10,true,1
ReasoningPlayer,-30798,10,0.885623,0.238694,0.435295,30,4,26,true,1
ReasoningPlayer,-100928,10,0.538886,0.013317,0.931350,100,98,2,false,0
ReasoningPlayer,-100757,10,0.412257,0.696391,0.563877,100,99,1,false,0
ReasoningPlayer,-100463,10,0.507259,0.940217,0.135367,98,91,7,false,0
ReasoningPlayer,-12277,10,0.235012,0.561113,0.099933,12,9,3,true,1
ReasoningPlayer,-13336,10,0.053511,0.318544,0.092463,13,13,0,true,1
ReasoningPlayer,-100047,10,0.743749,0.850509,0.813877,98,85,13,false,0
ReasoningPlayer,-100297,10,0.077081,0.850879,0.154399,99,99,0,false,0
ReasoningPlayer,-100528,10,0.374602,0.352325,0.723543,100,99,1,false,0
ReasoningPlayer,-100727,10,0.697603,0.629279,0.704489,100,99,1,false,0
ReasoningPlayer,-2045,10,0.463908,0.567811,0.473127,3,2,1,true,1
ReasoningPlayer,-100413,10,0.390836,0.868113,0.969244,100,100,0,false,0
ReasoningPlayer,-100655,10,0.514221,0.454974,0.601175,100,99,1,false,0
ReasoningPlayer,961,10,0.521420,0.976003,0.101489,0,0,0,true,1
ReasoningPlayer,949,10,0.275349,0.295409,0.007299,0,0,0,true,1
ReasoningPlayer,-100798,10,0.084201,0.844596,0.241662,99,99,0,false,0
ReasoningPlayer,-100752,10,0.531718,0.532152,0.549051,98,87,11,false,0
ReasoningPlayer,-37767,10,0.398846,0.480202,0.888404,38,33,5,true,1
ReasoningPlayer,-41445,10,0.495969,0.289722,0.493678,41,28,13,true,1
ReasoningPlayer,-50655,10,0.668950,0.847377,0.207954,50,41,9,true,1
ReasoningPlayer,-18843,10,0.957173,0.562524,0.499725,19,4,15,true,1
ReasoningPlayer,-100213,10,0.678839,0.532412,0.986816,100,100,0,false,0
ReasoningPlayer,909,10,0.087111,0.237299,0.192829,0,0,0,true,1
ReasoningPlayer,914,10,0.592580,0.117191,0.808076,0,0,0,true,1
ReasoningPlayer,817,10,0.133109,0.364350,0.057666,0,0,0,true,1
ReasoningPlayer,-39570,10,0.395928,0.824751,0.904940,40,34,6,true,1
ReasoningPlayer,-100252,10,0.231304,0.497714,0.919863,100,100,0,false,0
ReasoningPlayer,-100205,10,0.210663,0.448714,0.633631,99,98,1,false,0
ReasoningPlayer,-118,10,0.667245,0.745142,0.410645,1,0,1,true,1
ReasoningPlayer,-100617,10,0.661426,0.998053,0.901844,100,99,1,false,0
ReasoningPlayer,-24814,10,0.045367,0.085314,0.462688,25,25,0,true,1
ReasoningPlayer,952,10,0.008928,0.111732,0.400383,0,0,0,true,1
ReasoningPlayer,-100263,10,0.756256,0.874723,0.594798,98,92,6,false,0
ReasoningPlayer,1000,10,0.623638,0.656856,0.498144,0,0,0,true,1
ReasoningPlayer,-18353,10,0.648450,0.554461,0.819092,19,17,2,true,1
ReasoningPlayer,-100058,10,0.975567,0.098218,0.980068,99,88,11,false,0
ReasoningPlayer,-100828,10,0.014650,0.824158,0.807554,100,100,0,false,0
ReasoningPlayer,-8151,10,0.995688,0.092429,0.911392,9,5,4,true,1
ReasoningPlayer,-27037,10,0.532117,0.844516,0.142620,27,18,9,true,1
ReasoningPlayer,-29295,10,0.931461,0.239123,0.199102,29,8,21,true,1
ReasoningPlayer,-100000,10,0.092328,0.901511,0.252666,0,0,0,false,0
ReasoningPlayer,-18800,10,0.603697,0.234688,0.464098,19,10,9,true,1
ReasoningPlayer,-83,10,0.000886,0.876161,0.999153,1,1,0,true,1
ReasoningPlayer,-12161,10,0.877015,0.587198,0.628395,13,10,3,true,1
ReasoningPlayer,-100213,10,0.607494,0.447592,0.885328,100,100,0,false,0
ReasoningPlayer,-4212,10,0.705884,0.128248,0.825807,5,1,4,true,1
ReasoningPlayer,-85,10,0.366659,0.269753,0.841752,1,0,1,true,1
ReasoningPlayer,-100882,10,0.009018,0.408477,0.448855,100,100,0,false,0
ReasoningPlayer,-39352,10,0.758573,0.130870,0.402955,38,14,24,true,1
ReasoningPlayer,-100255,10,0.974783,0.596033,0.107873,97,92,5,false,0
ReasoningPlayer,-100000,10,0.589276,0.979257,0.510736,0,0,0,false,0
ReasoningPlayer,-15876,10,0.999414,0.165080,0.181224,16,0,16,true,1
ReasoningPlayer,-47634,10,0.409377,0.500412,0.898451,48,44,4,true,1
ReasoningPlayer,-100584,10,0.020098,0.715793,0.330560,99,99,0,false,0
ReasoningPlayer,-100375,10,0.157954,0.901915,0.059145,95,92,3,false,0
ReasoningPlayer,-100815,10,0.410094,0.005783,0.616778,99,88,11,false,0
ReasoningPlayer,-100653,10,0.466246,0.619216,0.757849,100,100,0,false,0
ReasoningPlayer,-100354,10,0.158842,0.290512,0.626810,99,98,1,false,0
ReasoningPlayer,-100001,10,0.204685,0.634147,0.290634,1,0,1,false,0
ReasoningPlayer,-100499,10,0.743809,0.508342,0.677007,100,100,0,false,0
ReasoningPlayer,1000,10,0.984009,0.007526,0.642986,0,0,0,true,1
ReasoningPlayer,-9204,10,0.812227,0.643127,0.735518,10,5,5,true,1
ReasoningPlayer,1000,10,0.130672,0.498286,0.077519,0,0,0,true,1
