Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int,WumpusKilled,RoomsExplored
ReactivePlayer,-71823,15,0.300000,0.300000,0.300000,72,61,11,true,1,11,123
ReactivePlayer,-21111,15,0.300000,0.300000,0.300000,22,18,4,true,1,4,42
ReactivePlayer,-15155,15,0.300000,0.300000,0.300000,16,9,7,true,1,7,52
ReactivePlayer,-4170,15,0.300000,0.300000,0.300000,5,3,2,true,1,2,31
ReactivePlayer,-100939,15,0.300000,0.300000,0.300000,100,92,8,false,0,8,159
ReactivePlayer,-6083,15,0.300000,0.300000,0.300000,7,4,3,true,1,3,45
ReactivePlayer,-100078,15,0.300000,0.300000,0.300000,99,85,14,false,0,14,174
ReactivePlayer,-98639,15,0.300000,0.300000,0.300000,97,81,16,true,1,16,200
ReactivePlayer,-100929,15,0.300000,0.300000,0.300000,100,92,8,false,0,8,147
ReactivePlayer,-100846,15,0.300000,0.300000,0.300000,100,84,16,false,0,16,183
ReactivePlayer,-1066,15,0.300000,0.300000,0.300000,2,1,1,true,1,1,24
ReactivePlayer,-21190,15,0.300000,0.300000,0.300000,22,17,5,true,1,5,69
ReactivePlayer,-6085,15,0.300000,0.300000,0.300000,7,4,3,true,1,3,50
ReactivePlayer,-3131,15,0.300000,0.300000,0.300000,4,0,4,true,1,4,32
ReactivePlayer,-67036,15,0.300000,0.300000,0.300000,67,55,12,true,1,12,149
ReactivePlayer,-67351,15,0.300000,0.300000,0.300000,67,55,12,true,1,12,157
ReactivePlayer,-59037,15,0.300000,0.300000,0.300000,59,51,8,true,1,8,111
ReactivePlayer,-100629,15,0.300000,0.300000,0.300000,100,89,11,false,0,11,141
ReactivePlayer,-1033,15,0.300000,0.300000,0.300000,2,2,0,true,1,0,17
ReactivePlayer,-26666,15,0.300000,0.300000,0.300000,27,21,6,true,1,6,125
ReactivePlayer,-28359,15,0.300000,0.300000,0.300000,29,25,4,true,1,4,56
ReactivePlayer,-80816,15,0.300000,0.300000,0.300000,81,72,9,true,1,9,137
ReactivePlayer,-15179,15,0.300000,0.300000,0.300000,16,13,3,true,1,3,56
ReactivePlayer,-100269,15,0.300000,0.300000,0.300000,98,84,14,false,0,14,202
ReactivePlayer,-100664,15,0.300000,0.300000,0.300000,100,92,8,false,0,8,71
ReactivePlayer,-100730,15,0.300000,0.300000,0.300000,99,90,9,false,0,9,107
ReactivePlayer,-100422,15,0.300000,0.300000,0.300000,100,93,7,false,0,7,89
ReactivePlayer,-38431,15,0.300000,0.300000,0.300000,39,32,7,true,1,7,95
ReactivePlayer,-100937,15,0.300000,0.300000,0.300000,100,92,8,false,0,8,93
ReactivePlayer,-100097,15,0.300000,0.300000,0.300000,99,82,17,false,0,17,153
ReactivePlayer,-20253,15,0.300000,0.300000,0.300000,21,19,2,true,1,2,114
ReactivePlayer,-22270,15,0.300000,0.300000,0.300000,23,18,5,true,1,5,119
ReactivePlayer,-36536,15,0.300000,0.300000,0.300000,37,26,11,true,1,11,144
ReactivePlayer,-28768,15,0.300000,0.300000,0.300000,29,22,7,true,1,7,114
ReactivePlayer,-52602,15,0.300000,0.300000,0.300000,53,46,7,true,1,7,141
ReactivePlayer,-17191,15,0.300000,0.300000,0.300000,18,17,1,true,1,1,28
ReactivePlayer,-100445,15,0.300000,0.300000,0.300000,99,90,9,false,0,9,95
ReactivePlayer,-74170,15,0.300000,0.300000,0.300000,74,65,9,true,1,9,165
ReactivePlayer,-100912,15,0.300000,0.300000,0.300000,99,85,14,false,0,14,150
ReactivePlayer,-100820,15,0.300000,0.300000,0.300000,100,88,12,false,0,12,142
ReactivePlayer,-86394,15,0.300000,0.300000,0.300000,86,71,15,true,1,15,173
ReactivePlayer,-18215,15,0.300000,0.300000,0.300000,19,13,6,true,1,6,52
ReactivePlayer,-30261,15,0.300000,0.300000,0.300000,31,22,9,true,1,9,97
ReactivePlayer,-100036,15,0.300000,0.300000,0.300000,99,92,7,false,0,7,137
ReactivePlayer,-29413,15,0.300000,0.300000,0.300000,30,27,3,true,1,3,83
ReactivePlayer,-50687,15,0.300000,0.300000,0.300000,51,38,13,true,1,13,145
ReactivePlayer,-24282,15,0.300000,0.300000,0.300000,25,21,4,true,1,4,66
ReactivePlayer,-100315,15,0.300000,0.300000,0.300000,99,89,10,false,0,10,161
ReactivePlayer,-41951,15,0.300000,0.300000,0.300000,42,31,11,true,1,11,103
ReactivePlayer,-39654,15,0.300000,0.300000,0.300000,40,29,11,true,1,11,122
ReactivePlayer,-100317,15,0.300000,0.300000,0.300000,99,91,8,false,0,8,160
ReactivePlayer,1000,15,0.300000,0.300000,0.300000,0,0,0,true,1,0,0
ReactivePlayer,-100479,15,0.300000,0.300000,0.300000,99,92,7,false,0,7,164
ReactivePlayer,-73886,15,0.300000,0.300000,0.300000,74,66,8,true,1,8,118
ReactivePlayer,-64561,15,0.300000,0.300000,0.300000,64,52,12,true,1,12,184
ReactivePlayer,-19314,15,0.300000,0.300000,0.300000,20,16,4,true,1,4,71
ReactivePlayer,-22598,15,0.300000,0.300000,0.300000,23,18,5,true,1,5,114
ReactivePlayer,-24220,15,0.300000,0.300000,0.300000,25,23,2,true,1,2,34
ReactivePlayer,-100874,15,0.300000,0.300000,0.300000,100,89,11,false,0,11,157
ReactivePlayer,-28420,15,0.300000,0.300000,0.300000,29,24,5,true,1,5,71
ReactivePlayer,-100559,15,0.300000,0.300000,0.300000,99,86,13,false,0,13,170
ReactivePlayer,-100173,15,0.300000,0.300000,0.300000,99,82,17,false,0,17,160
ReactivePlayer,-77567,15,0.300000,0.300000,0.300000,78,68,10,true,1,10,136
ReactivePlayer,-1031,15,0.300000,0.300000,0.300000,2,1,1,true,1,1,19
ReactivePlayer,-100767,15,0.300000,0.300000,0.300000,99,82,17,false,0,17,207
ReactivePlayer,-24776,15,0.300000,0.300000,0.300000,25,14,11,true,1,11,123
ReactivePlayer,-100317,15,0.300000,0.300000,0.300000,99,89,10,false,0,10,143
ReactivePlayer,-100992,15,0.300000,0.300000,0.300000,100,91,9,false,0,9,162
ReactivePlayer,-5176,15,0.300000,0.300000,0.300000,6,4,2,true,1,2,49
ReactivePlayer,995,15,0.300000,0.300000,0.300000,0,0,0,true,1,0,3
ReactivePlayer,-100868,15,0.300000,0.300000,0.300000,99,85,14,false,0,14,190
ReactivePlayer,-44560,15,0.300000,0.300000,0.300000,45,28,17,true,1,17,143
ReactivePlayer,-100121,15,0.300000,0.300000,0.300000,99,86,13,false,0,13,152
ReactivePlayer,-100730,15,0.300000,0.300000,0.300000,98,88,10,false,0,10,203
ReactivePlayer,-82782,15,0.300000,0.300000,0.300000,82,73,9,true,1,9,192
ReactivePlayer,-24275,15,0.300000,0.300000,0.300000,25,21,4,true,1,4,43
ReactivePlayer,-71945,15,0.300000,0.300000,0.300000,72,46,26,true,1,26,179
ReactivePlayer,-100059,15,0.300000,0.300000,0.300000,98,79,19,false,0,19,203
ReactivePlayer,-11261,15,0.300000,0.300000,0.300000,12,9,3,true,1,3,70
ReactivePlayer,-21257,15,0.300000,0.300000,0.300000,22,22,0,true,1,0,41
ReactivePlayer,-10153,15,0.300000,0.300000,0.300000,11,8,3,true,1,3,54
ReactivePlayer,-100278,15,0.300000,0.300000,0.300000,99,83,16,false,0,16,184
ReactivePlayer,995,15,0.300000,0.300000,0.300000,0,0,0,true,1,0,5
ReactivePlayer,-5042,15,0.300000,0.300000,0.300000,6,4,2,true,1,2,33
ReactivePlayer,-30499,15,0.300000,0.300000,0.300000,31,28,3,true,1,3,73
ReactivePlayer,-3160,15,0.300000,0.300000,0.300000,4,2,2,true,1,2,57
ReactivePlayer,-87910,15,0.300000,0.300000,0.300000,88,80,8,true,1,8,154
ReactivePlayer,-41393,15,0.300000,0.300000,0.300000,42,38,4,true,1,4,107
ReactivePlayer,-53941,15,0.300000,0.300000,0.300000,54,44,10,true,1,10,149
ReactivePlayer,-38492,15,0.300000,0.300000,0.300000,39,25,14,true,1,14,103
ReactivePlayer,-71148,15,0.300000,0.300000,0.300000,71,55,16,true,1,16,186
ReactivePlayer,-100163,15,0.300000,0.300000,0.300000,99,87,12,false,0,12,132
ReactivePlayer,-100081,15,0.300000,0.300000,0.300000,99,94,5,false,0,5,98
ReactivePlayer,-89961,15,0.300000,0.300000,0.300000,90,75,15,true,1,15,124
ReactivePlayer,-23469,15,0.300000,0.300000,0.300000,24,18,6,true,1,6,64
ReactivePlayer,-50187,15,0.300000,0.300000,0.300000,50,33,17,true,1,17,157
ReactivePlayer,-1085,15,0.300000,0.300000,0.300000,2,1,1,true,1,1,37
ReactivePlayer,-100156,15,0.300000,0.300000,0.300000,99,82,17,false,0,17,190
ReactivePlayer,-52740,15,0.300000,0.300000,0.300000,53,42,11,true,1,11,68
ReactivePlayer,-100809,15,0.300000,0.300000,0.300000,100,97,3,false,0,3,119
ReactivePlayer,-37756,15,0.300000,0.300000,0.300000,38,27,11,true,1,11,134
ReactivePlayer,-36479,15,0.300000,0.300000,0.300000,37,16,21,true,1,21,101
ReactivePlayer,-71037,15,0.300000,0.300000,0.300000,71,60,11,true,1,11,143
ReactivePlayer,-1128,15,0.300000,0.300000,0.300000,2,0,2,true,1,2,44
ReactivePlayer,-4048,15,0.300000,0.300000,0.300000,5,4,1,true,1,1,22
ReactivePlayer,992,15,0.300000,0.300000,0.300000,0,0,0,true,1,0,6
ReactivePlayer,-1026,15,0.300000,0.300000,0.300000,2,1,1,true,1,1,18
ReactivePlayer,-2055,15,0.300000,0.300000,0.300000,3,1,2,true,1,2,28
ReactivePlayer,-78005,15,0.300000,0.300000,0.300000,78,69,9,true,1,9,106
ReactivePlayer,-100297,15,0.300000,0.300000,0.300000,99,90,9,false,0,9,176
ReactivePlayer,-96309,15,0.300000,0.300000,0.300000,96,86,10,true,1,10,181
ReactivePlayer,-64492,15,0.300000,0.300000,0.300000,65,50,15,true,1,15,129
ReactivePlayer,-86770,15,0.300000,0.300000,0.300000,87,72,15,true,1,15,112
ReactivePlayer,-100198,15,0.300000,0.300000,0.300000,99,80,19,false,0,19,187
ReactivePlayer,-37259,15,0.300000,0.300000,0.300000,38,26,12,true,1,12,111
ReactivePlayer,-90768,15,0.300000,0.300000,0.300000,90,75,15,true,1,15,188
ReactivePlayer,-100265,15,0.300000,0.300000,0.300000,98,81,17,false,0,17,191
ReactivePlayer,-51104,15,0.300000,0.300000,0.300000,51,34,17,true,1,17,177
ReactivePlayer,-100305,15,0.300000,0.300000,0.300000,98,89,9,false,0,9,192
ReactivePlayer,-29672,15,0.300000,0.300000,0.300000,30,20,10,true,1,10,118
ReactivePlayer,-100785,15,0.300000,0.300000,0.300000,100,89,11,false,0,11,155
ReactivePlayer,-100905,15,0.300000,0.300000,0.300000,100,93,7,false,0,7,111
ReactivePlayer,-86640,15,0.300000,0.300000,0.300000,87,71,16,true,1,16,147
ReactivePlayer,-52628,15,0.300000,0.300000,0.300000,53,51,2,true,1,2,103
ReactivePlayer,-5060,15,0.300000,0.300000,0.300000,6,3,3,true,1,3,37
ReactivePlayer,-73773,15,0.300000,0.300000,0.300000,74,63,11,true,1,11,158
ReactivePlayer,-68706,15,0.300000,0.300000,0.300000,69,65,4,true,1,4,92
