Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int,WumpusKilled,RoomsExplored
ReasoningPlayer,-100080,25,0.300000,0.300000,0.300000,94,67,27,false,0,27,314
ReasoningPlayer,-3813,25,0.300000,0.300000,0.300000,4,3,1,true,1,1,91
ReasoningPlayer,978,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,6
ReasoningPlayer,798,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,34
ReasoningPlayer,-100857,25,0.300000,0.300000,0.300000,95,79,16,false,0,17,275
ReasoningPlayer,-16408,25,0.300000,0.300000,0.300000,13,8,5,true,1,5,410
ReasoningPlayer,-16272,25,0.300000,0.300000,0.300000,14,5,9,true,1,9,307
ReasoningPlayer,-279,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,155
ReasoningPlayer,-32314,25,0.300000,0.300000,0.300000,31,27,4,true,1,4,175
ReasoningPlayer,-1986,25,0.300000,0.300000,0.300000,1,1,0,true,1,0,249
ReasoningPlayer,-50076,25,0.300000,0.300000,0.300000,46,35,11,true,1,11,425
ReasoningPlayer,-2083,25,0.300000,0.300000,0.300000,3,2,1,true,1,1,21
ReasoningPlayer,-25369,25,0.300000,0.300000,0.300000,25,20,5,true,1,5,104
ReasoningPlayer,-32223,25,0.300000,0.300000,0.300000,31,25,6,true,1,6,167
ReasoningPlayer,-50014,25,0.300000,0.300000,0.300000,46,28,18,true,1,18,385
ReasoningPlayer,194,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,114
ReasoningPlayer,-50121,25,0.300000,0.300000,0.300000,46,33,13,true,1,13,425
ReasoningPlayer,-51426,25,0.300000,0.300000,0.300000,48,36,12,true,1,14,368
ReasoningPlayer,-133,25,0.300000,0.300000,0.300000,1,0,1,true,1,1,44
ReasoningPlayer,-100497,25,0.300000,0.300000,0.300000,92,60,32,false,0,32,529
ReasoningPlayer,-64309,25,0.300000,0.300000,0.300000,60,48,12,true,1,13,415
ReasoningPlayer,-191,25,0.300000,0.300000,0.300000,1,1,0,true,1,0,30
ReasoningPlayer,-37607,25,0.300000,0.300000,0.300000,35,20,15,true,1,16,223
ReasoningPlayer,-100228,25,0.300000,0.300000,0.300000,93,70,23,false,0,25,335
ReasoningPlayer,-100527,25,0.300000,0.300000,0.300000,95,73,22,false,0,23,232
ReasoningPlayer,-50600,25,0.300000,0.300000,0.300000,49,44,5,true,1,5,196
ReasoningPlayer,-58467,25,0.300000,0.300000,0.300000,55,43,12,true,1,13,347
ReasoningPlayer,-53104,25,0.300000,0.300000,0.300000,49,32,17,true,1,17,430
ReasoningPlayer,-72184,25,0.300000,0.300000,0.300000,68,55,13,true,1,13,403
ReasoningPlayer,-1302,25,0.300000,0.300000,0.300000,1,1,0,true,1,0,177
ReasoningPlayer,-12521,25,0.300000,0.300000,0.300000,11,3,8,true,1,8,211
ReasoningPlayer,-595,25,0.300000,0.300000,0.300000,1,0,1,true,1,1,67
ReasoningPlayer,-35734,25,0.300000,0.300000,0.300000,32,18,14,true,1,17,349
ReasoningPlayer,-13243,25,0.300000,0.300000,0.300000,11,8,3,true,1,3,371
ReasoningPlayer,967,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,12
ReasoningPlayer,972,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,8
ReasoningPlayer,-19433,25,0.300000,0.300000,0.300000,17,10,7,true,1,7,320
ReasoningPlayer,-6002,25,0.300000,0.300000,0.300000,5,1,4,true,1,4,222
