Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReasoningPlayer,-83327,15,0.299350,0.532778,0.607614,83,78,5,true,1
ReasoningPlayer,-100272,15,0.826503,0.422743,0.290966,96,53,43,false,0
ReasoningPlayer,-100509,15,0.873295,0.630016,0.752218,99,83,16,false,0
ReasoningPlayer,-100068,15,0.346496,0.046204,0.734746,99,94,5,false,0
ReasoningPlayer,-2279,15,0.472098,0.528442,0.063937,3,0,3,true,1
ReasoningPlayer,-100755,15,0.817290,0.356418,0.293311,98,69,29,false,0
ReasoningPlayer,-100599,15,0.520994,0.598394,0.469411,100,98,2,false,0
ReasoningPlayer,-100633,15,0.723559,0.376939,0.276732,98,79,19,false,0
ReasoningPlayer,-100641,15,0.865236,0.475063,0.684433,99,86,13,false,0
ReasoningPlayer,-100936,15,0.930956,0.748383,0.454626,97,63,34,false,0
ReasoningPlayer,-100850,15,0.799093,0.972333,0.440015,100,98,2,false,0
ReasoningPlayer,-55266,15,0.306360,0.307523,0.543754,55,53,2,true,1
ReasoningPlayer,-12083,15,0.410527,0.364981,0.215554,12,8,4,true,1
ReasoningPlayer,-100222,15,0.355605,0.584892,0.594313,98,92,6,false,0
ReasoningPlayer,-100784,15,0.775614,0.825016,0.104910,95,76,19,false,0
ReasoningPlayer,-91024,15,0.170982,0.700343,0.542166,90,89,1,true,1
ReasoningPlayer,-30125,15,0.741265,0.796066,0.408960,30,17,13,true,1
ReasoningPlayer,999,15,0.025865,0.188322,0.521616,0,0,0,true,1
ReasoningPlayer,-100353,15,0.383561,0.450300,0.545901,99,94,5,false,0
ReasoningPlayer,-100848,15,0.864282,0.674449,0.525861,99,92,7,false,0
ReasoningPlayer,-40795,15,0.394794,0.244898,0.086739,38,6,32,true,1
ReasoningPlayer,-96646,15,0.999145,0.006579,0.340730,94,52,42,true,1
ReasoningPlayer,-15751,15,0.604922,0.300750,0.393344,16,9,7,true,1
ReasoningPlayer,957,15,0.766189,0.167716,0.714169,0,0,0,true,1
ReasoningPlayer,-100551,15,0.099180,0.608144,0.992462,100,100,0,false,0
ReasoningPlayer,-100677,15,0.065086,0.862893,0.733626,100,100,0,false,0
ReasoningPlayer,-100618,15,0.266460,0.337597,0.540136,98,96,2,false,0
ReasoningPlayer,-100987,15,0.460493,0.172096,0.812365,100,95,5,false,0
ReasoningPlayer,-100116,15,0.963220,0.135787,0.893233,99,88,11,false,0
ReasoningPlayer,-12259,15,0.291424,0.738138,0.401837,13,11,2,true,1
