Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReasoningPlayer,-37336,20,0.605123,0.483289,0.172162,36,20,16,true,1
ReasoningPlayer,-91480,20,0.722957,0.573332,0.523693,91,80,11,true,1
ReasoningPlayer,-100534,20,0.977855,0.743704,0.891594,99,87,12,false,0
ReasoningPlayer,-100967,20,0.050462,0.823938,0.482285,99,99,0,false,0
ReasoningPlayer,-8542,20,0.675497,0.292800,0.124825,9,5,4,true,1
ReasoningPlayer,-9521,20,0.063670,0.507228,0.558360,9,9,0,true,1
ReasoningPlayer,-100816,20,0.681177,0.387596,0.629892,99,86,13,false,0
ReasoningPlayer,-100876,20,0.266372,0.649850,0.229611,96,88,8,false,0
ReasoningPlayer,-100470,20,0.927353,0.421001,0.732863,99,85,14,false,0
ReasoningPlayer,-100600,20,0.025050,0.894719,0.139469,100,100,0,false,0
ReasoningPlayer,-5510,20,0.314416,0.212662,0.110241,6,0,6,true,1
ReasoningPlayer,-100639,20,0.444207,0.221284,0.875004,99,89,10,false,0
ReasoningPlayer,-100641,20,0.556305,0.904256,0.759456,100,99,1,false,0
ReasoningPlayer,-100024,20,0.554272,0.505381,0.868401,98,90,8,false,0
ReasoningPlayer,-11515,20,0.688649,0.545129,0.586182,12,9,3,true,1
ReasoningPlayer,-100430,20,0.970954,0.836421,0.670161,99,82,17,false,0
ReasoningPlayer,911,20,0.075970,0.310872,0.124833,0,0,0,true,1
ReasoningPlayer,-28166,20,0.528978,0.426845,0.205839,27,8,19,true,1
ReasoningPlayer,-100991,20,0.885190,0.478539,0.527034,97,62,35,false,0
ReasoningPlayer,-67494,20,0.705180,0.470178,0.150164,64,26,38,true,1
ReasoningPlayer,-100354,20,0.222586,0.108962,0.337724,96,80,16,false,0
ReasoningPlayer,-100594,20,0.137779,0.180580,0.585342,100,100,0,false,0
ReasoningPlayer,-100374,20,0.977231,0.602300,0.261817,98,64,34,false,0
ReasoningPlayer,-40579,20,0.604219,0.276366,0.928665,41,37,4,true,1
ReasoningPlayer,-479,20,0.189191,0.312462,0.185338,0,0,0,true,1
ReasoningPlayer,950,20,0.244860,0.447285,0.164457,0,0,0,true,1
ReasoningPlayer,-30335,20,0.825711,0.566406,0.029464,29,2,27,true,1
ReasoningPlayer,-82578,20,0.091468,0.512001,0.565118,82,82,0,true,1
ReasoningPlayer,-100820,20,0.860590,0.244249,0.506926,98,69,29,false,0
ReasoningPlayer,-100971,20,0.477538,0.466705,0.875597,100,98,2,false,0
ReasoningPlayer,-100285,20,0.714898,0.466318,0.737401,100,99,1,false,0
ReasoningPlayer,-36,20,0.243007,0.933445,0.826900,1,1,0,true,1
ReasoningPlayer,-100330,20,0.432277,0.506298,0.728481,99,93,6,false,0
ReasoningPlayer,-100460,20,0.792232,0.419794,0.471089,97,72,25,false,0
ReasoningPlayer,-1106,20,0.476942,0.329817,0.505015,2,1,1,true,1
