Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReactivePlayer,-17095,10,0.684630,0.372010,0.518262,18,13,5,true,1
ReactivePlayer,-100422,10,0.721396,0.579680,0.791189,100,100,0,false,0
ReactivePlayer,-4303,10,0.648603,0.835146,0.047050,5,0,5,true,1
ReactivePlayer,-1204,10,0.249190,0.817987,0.029467,2,0,2,true,1
ReactivePlayer,-100573,10,0.968491,0.359570,0.921645,100,84,16,false,0
ReactivePlayer,-11062,10,0.228178,0.498608,0.146047,12,9,3,true,1
ReactivePlayer,-48276,10,0.626511,0.923872,0.739388,49,47,2,true,1
ReactivePlayer,-100684,10,0.610557,0.661486,0.673539,99,93,6,false,0
ReactivePlayer,-32235,10,0.991451,0.255647,0.451711,33,15,18,true,1
ReactivePlayer,-100371,10,0.371601,0.842432,0.544534,100,99,1,false,0
ReactivePlayer,-74769,10,0.609697,0.040029,0.271826,75,57,18,true,1
ReactivePlayer,1000,10,0.271391,0.168217,0.442584,0,0,0,true,1
ReactivePlayer,-89443,10,0.026872,0.209911,0.468224,90,90,0,true,1
ReactivePlayer,-21134,10,0.303835,0.755438,0.210014,21,12,9,true,1
ReactivePlayer,-28125,10,0.299575,0.293527,0.769626,29,25,4,true,1
ReactivePlayer,-5080,10,0.120508,0.233216,0.222961,6,3,3,true,1
ReactivePlayer,-28453,10,0.857699,0.529806,0.080509,29,14,15,true,1
ReactivePlayer,-12239,10,0.092486,0.262184,0.337316,13,12,1,true,1
ReactivePlayer,-56239,10,0.068726,0.727768,0.798409,57,55,2,true,1
ReactivePlayer,-100626,10,0.594842,0.631308,0.747454,100,87,13,false,0
ReactivePlayer,-17245,10,0.100446,0.890392,0.677285,18,17,1,true,1
ReactivePlayer,-100281,10,0.515926,0.150384,0.785999,100,92,8,false,0
ReactivePlayer,-23103,10,0.826354,0.552251,0.572030,24,18,6,true,1
ReactivePlayer,-86384,10,0.466697,0.374400,0.590061,87,85,2,true,1
ReactivePlayer,-100432,10,0.651588,0.809553,0.688846,100,96,4,false,0
ReactivePlayer,-100253,10,0.112984,0.685595,0.539638,99,98,1,false,0
ReactivePlayer,-7514,10,0.324007,0.726357,0.050269,8,1,7,true,1
ReactivePlayer,-18870,10,0.004118,0.393733,0.168376,19,19,0,true,1
ReactivePlayer,-17033,10,0.336692,0.366106,0.641896,18,16,2,true,1
ReactivePlayer,-100349,10,0.112422,0.002655,0.696723,100,100,0,false,0
ReactivePlayer,-11231,10,0.210897,0.167232,0.254681,12,11,1,true,1
ReactivePlayer,-8024,10,0.526783,0.324151,0.642677,9,9,0,true,1
ReactivePlayer,-100326,10,0.292734,0.908802,0.970606,100,100,0,false,0
ReactivePlayer,-100680,10,0.716323,0.625250,0.935516,100,100,0,false,0
ReactivePlayer,-100306,10,0.207638,0.609561,0.893642,100,100,0,false,0
ReactivePlayer,-32564,10,0.962883,0.883288,0.261984,33,16,17,true,1
ReactivePlayer,-34516,10,0.533063,0.493511,0.419561,35,23,12,true,1
ReactivePlayer,-100650,10,0.778832,0.640202,0.790749,100,100,0,false,0
ReactivePlayer,-22216,10,0.795638,0.618686,0.619065,23,21,2,true,1
ReactivePlayer,-5050,10,0.814159,0.023130,0.087243,6,0,6,true,1
ReactivePlayer,-100569,10,0.532131,0.993862,0.215097,98,95,3,false,0
ReactivePlayer,-100597,10,0.207883,0.596986,0.694252,100,99,1,false,0
ReactivePlayer,-100347,10,0.816362,0.450868,0.937466,100,80,20,false,0
ReactivePlayer,-12302,10,0.956823,0.684732,0.120397,13,1,12,true,1
ReactivePlayer,-76777,10,0.523558,0.257382,0.491049,77,57,20,true,1
ReactivePlayer,-21194,10,0.422377,0.215718,0.564653,22,13,9,true,1
ReactivePlayer,-100276,10,0.340559,0.365644,0.966998,100,100,0,false,0
ReactivePlayer,-100396,10,0.945305,0.608935,0.685521,100,78,22,false,0
ReactivePlayer,-100492,10,0.530300,0.324683,0.733320,100,93,7,false,0
ReactivePlayer,-1004,10,0.920955,0.468264,0.783041,2,1,1,true,1
ReactivePlayer,-15085,10,0.102112,0.625125,0.869761,16,16,0,true,1
ReactivePlayer,-100590,10,0.943815,0.246762,0.444303,100,78,22,false,0
ReactivePlayer,-14315,10,0.939642,0.593503,0.254685,15,1,14,true,1
ReactivePlayer,-100492,10,0.460855,0.547346,0.661958,100,94,6,false,0
ReactivePlayer,-100123,10,0.694448,0.763690,0.895167,98,96,2,false,0
ReactivePlayer,-100424,10,0.087428,0.372732,0.683055,100,100,0,false,0
ReactivePlayer,-100681,10,0.698419,0.892405,0.927118,100,97,3,false,0
ReactivePlayer,-100000,10,0.506497,0.657435,0.004396,1,0,1,false,0
ReactivePlayer,-34529,10,0.599581,0.778922,0.545289,35,27,8,true,1
ReactivePlayer,-5034,10,0.969938,0.532645,0.482061,6,0,6,true,1
ReactivePlayer,-100300,10,0.935318,0.730721,0.583452,100,100,0,false,0
ReactivePlayer,-16513,10,0.487313,0.448956,0.057440,17,0,17,true,1
ReactivePlayer,-100001,10,0.960615,0.680775,0.417124,97,90,7,false,0
ReactivePlayer,955,10,0.069977,0.954480,0.070453,0,0,0,true,1
ReactivePlayer,-95553,10,0.017313,0.511802,0.653558,96,94,2,true,1
ReactivePlayer,910,10,0.002980,0.273733,0.091975,0,0,0,true,1
ReactivePlayer,-100492,10,0.818159,0.340836,0.789342,100,83,17,false,0
ReactivePlayer,-11,10,0.259893,0.016858,0.080939,1,0,1,true,1
ReactivePlayer,-72291,10,0.716229,0.235931,0.722234,73,61,12,true,1
ReactivePlayer,-100270,10,0.431589,0.264828,0.985385,100,98,2,false,0
ReactivePlayer,-8290,10,0.309387,0.807169,0.002577,8,0,8,true,1
ReactivePlayer,-100339,10,0.093639,0.804078,0.548593,98,95,3,false,0
ReactivePlayer,-100766,10,0.299124,0.177217,0.786880,100,92,8,false,0
ReactivePlayer,-2015,10,0.432417,0.537860,0.548418,3,2,1,true,1
ReactivePlayer,-105,10,0.075576,0.192632,0.132495,1,1,0,true,1
ReactivePlayer,-45297,10,0.340463,0.680088,0.346553,45,41,4,true,1
ReactivePlayer,-28603,10,0.962618,0.195604,0.052555,29,0,29,true,1
ReactivePlayer,-100606,10,0.589854,0.573585,0.920404,100,93,7,false,0
ReactivePlayer,-84469,10,0.839742,0.905671,0.373818,84,75,9,true,1
ReactivePlayer,1000,10,0.220391,0.185789,0.318833,0,0,0,true,1
ReactivePlayer,-100246,10,0.106516,0.740575,0.130360,98,96,2,false,0
ReactivePlayer,-10042,10,0.918675,0.072976,0.158783,11,1,10,true,1
ReactivePlayer,-100415,10,0.800610,0.372495,0.941179,100,91,9,false,0
ReactivePlayer,-100380,10,0.005570,0.904914,0.656627,100,100,0,false,0
ReactivePlayer,-100298,10,0.485983,0.217442,0.502155,100,100,0,false,0
ReactivePlayer,-29605,10,0.143213,0.276215,0.169384,29,28,1,true,1
ReactivePlayer,-100151,10,0.142418,0.498150,0.149143,98,93,5,false,0
ReactivePlayer,-2162,10,0.078224,0.253282,0.069331,3,2,1,true,1
ReactivePlayer,-8260,10,0.294253,0.220079,0.080432,9,0,9,true,1
ReactivePlayer,-100181,10,0.574149,0.905973,0.363173,99,96,3,false,0
ReactivePlayer,-100689,10,0.582186,0.931411,0.658899,97,89,8,false,0
ReactivePlayer,-13692,10,0.181553,0.424544,0.025150,14,10,4,true,1
ReactivePlayer,997,10,0.709288,0.185752,0.626747,0,0,0,true,1
ReactivePlayer,-100437,10,0.036481,0.533045,0.883188,100,100,0,false,0
ReactivePlayer,-1007,10,0.466843,0.734529,0.673095,2,1,1,true,1
ReactivePlayer,-100842,10,0.464111,0.972636,0.778565,100,97,3,false,0
ReactivePlayer,-100485,10,0.387996,0.298167,0.695418,100,90,10,false,0
ReactivePlayer,-100350,10,0.650911,0.268847,0.922144,100,96,4,false,0
ReactivePlayer,-15405,10,0.492222,0.313769,0.122969,16,0,16,true,1
ReactivePlayer,-18598,10,0.001234,0.726923,0.063024,17,17,0,true,1
ReactivePlayer,-100764,10,0.810566,0.954147,0.641294,100,93,7,false,0
ReactivePlayer,-100318,10,0.338225,0.264480,0.546679,100,98,2,false,0
ReactivePlayer,-5021,10,0.644229,0.440287,0.623384,6,2,4,true,1
ReactivePlayer,-19194,10,0.778832,0.920649,0.207145,20,17,3,true,1
ReactivePlayer,-100001,10,0.265170,0.817342,0.071189,1,0,1,false,0
ReactivePlayer,-9158,10,0.702415,0.540023,0.558502,10,6,4,true,1
ReactivePlayer,-100261,10,0.459559,0.883297,0.171572,96,94,2,false,0
ReactivePlayer,-100000,10,0.645390,0.566575,0.031320,0,0,0,false,0
ReactivePlayer,-100488,10,0.619746,0.409143,0.928160,100,89,11,false,0
ReactivePlayer,-25250,10,0.453151,0.180379,0.255676,26,8,18,true,1
ReactivePlayer,-35721,10,0.169177,0.588594,0.234317,34,31,3,true,1
ReactivePlayer,-11195,10,0.477236,0.235793,0.199016,12,4,8,true,1
ReactivePlayer,-29183,10,0.852726,0.332453,0.176136,30,12,18,true,1
ReactivePlayer,-100058,10,0.751848,0.915490,0.509063,98,81,17,false,0
ReactivePlayer,-30851,10,0.722322,0.465407,0.006028,31,0,31,true,1
ReactivePlayer,-100762,10,0.760209,0.486512,0.733194,100,90,10,false,0
ReactivePlayer,-100789,10,0.608575,0.588277,0.799464,100,91,9,false,0
ReactivePlayer,-100142,10,0.807956,0.552894,0.339426,98,91,7,false,0
ReactivePlayer,-100733,10,0.092132,0.693149,0.226592,98,97,1,false,0
ReactivePlayer,-1015,10,0.967539,0.249166,0.163133,2,0,2,true,1
ReactivePlayer,-100481,10,0.806662,0.028031,0.547754,100,87,13,false,0
ReactivePlayer,-100945,10,0.713241,0.649560,0.169984,99,86,13,false,0
ReactivePlayer,-31069,10,0.636056,0.027061,0.023074,31,0,31,true,1
ReactivePlayer,-23202,10,0.509330,0.502561,0.240605,24,13,11,true,1
ReactivePlayer,-18458,10,0.563444,0.786309,0.540997,19,11,8,true,1
ReactivePlayer,-18135,10,0.881705,0.197627,0.137190,19,0,19,true,1
ReactivePlayer,-100649,10,0.625031,0.867838,0.783298,100,96,4,false,0
ReactivePlayer,-52747,10,0.643251,0.572777,0.356721,53,43,10,true,1
ReactivePlayer,-29190,10,0.388138,0.559267,0.503217,30,25,5,true,1
ReactivePlayer,-100752,10,0.561407,0.955126,0.269261,100,98,2,false,0
ReactivePlayer,-12551,10,0.364979,0.865238,0.082037,13,9,4,true,1
ReactivePlayer,-100461,10,0.569056,0.352446,0.701884,100,96,4,false,0
ReactivePlayer,-6073,10,0.780998,0.833124,0.015033,7,0,7,true,1
ReactivePlayer,-62422,10,0.701866,0.377941,0.987542,63,55,8,true,1
ReactivePlayer,-32984,10,0.612498,0.549288,0.161958,33,25,8,true,1
ReactivePlayer,-100811,10,0.981331,0.672514,0.841198,100,99,1,false,0
ReactivePlayer,-100341,10,0.001023,0.625230,0.766269,100,100,0,false,0
ReactivePlayer,-31484,10,0.996823,0.903240,0.249968,32,16,16,true,1
ReactivePlayer,-6034,10,0.233693,0.925099,0.421713,7,6,1,true,1
ReactivePlayer,-8025,10,0.625342,0.961978,0.726283,9,8,1,true,1
ReactivePlayer,-2005,10,0.876340,0.976920,0.349388,3,1,2,true,1
ReactivePlayer,-100811,10,0.177054,0.597268,0.738965,100,99,1,false,0
ReactivePlayer,-5019,10,0.270911,0.128420,0.782460,6,4,2,true,1
ReactivePlayer,-43300,10,0.890150,0.203132,0.231861,44,10,34,true,1
ReactivePlayer,-100174,10,0.105731,0.332921,0.662778,100,100,0,false,0
ReactivePlayer,-100523,10,0.601530,0.911868,0.797856,100,99,1,false,0
ReactivePlayer,-100439,10,0.766707,0.118953,0.691820,100,91,9,false,0
ReactivePlayer,-13664,10,0.181140,0.030677,0.091576,14,4,10,true,1
ReactivePlayer,-87788,10,0.543701,0.056266,0.490056,88,70,18,true,1
ReactivePlayer,994,10,0.887620,0.494271,0.340338,0,0,0,true,1
ReactivePlayer,-100189,10,0.847711,0.987091,0.880734,100,99,1,false,0
ReactivePlayer,-43355,10,0.740875,0.632615,0.612429,44,31,13,true,1
ReactivePlayer,-100330,10,0.474179,0.660747,0.287302,99,96,3,false,0
ReactivePlayer,-23121,10,0.732169,0.663659,0.696887,24,14,10,true,1
ReactivePlayer,-95661,10,0.693105,0.767100,0.813844,96,88,8,true,1
ReactivePlayer,-35319,10,0.732713,0.889202,0.770813,36,32,4,true,1
ReactivePlayer,-100228,10,0.859402,0.894646,0.644786,99,87,12,false,0
ReactivePlayer,-11133,10,0.205145,0.305682,0.319918,12,10,2,true,1
ReactivePlayer,-5200,10,0.103268,0.685924,0.067998,6,5,1,true,1
ReactivePlayer,-15134,10,0.765849,0.933243,0.235533,16,6,10,true,1
ReactivePlayer,-2230,10,0.000711,0.580020,0.293001,3,3,0,true,1
ReactivePlayer,-12071,10,0.646215,0.542573,0.446310,13,7,6,true,1
ReactivePlayer,-100537,10,0.443702,0.531664,0.636153,100,100,0,false,0
ReactivePlayer,-6026,10,0.623486,0.030903,0.524322,7,6,1,true,1
ReactivePlayer,-100429,10,0.966952,0.101061,0.894926,100,83,17,false,0
ReactivePlayer,-100919,10,0.861949,0.611682,0.211406,99,71,28,false,0
ReactivePlayer,-16056,10,0.767669,0.299410,0.385427,17,5,12,true,1
ReactivePlayer,-20103,10,0.757570,0.366716,0.880252,21,19,2,true,1
ReactivePlayer,-15394,10,0.533843,0.643066,0.207256,16,7,9,true,1
ReactivePlayer,-100397,10,0.607534,0.929215,0.322858,96,93,3,false,0
ReactivePlayer,-100676,10,0.918050,0.464497,0.598189,100,83,17,false,0
ReactivePlayer,-100650,10,0.134051,0.969848,0.553056,100,100,0,false,0
ReactivePlayer,-100946,10,0.234145,0.710297,0.502888,100,96,4,false,0
ReactivePlayer,-9214,10,0.341712,0.328647,0.235682,10,3,7,true,1
ReactivePlayer,-91419,10,0.374761,0.144386,0.694096,92,85,7,true,1
ReactivePlayer,-100585,10,0.251871,0.640681,0.987789,100,99,1,false,0
ReactivePlayer,-59428,10,0.443655,0.096546,0.425312,60,54,6,true,1
ReactivePlayer,-100536,10,0.967336,0.944716,0.821675,100,86,14,false,0
ReactivePlayer,-100100,10,0.548607,0.040249,0.868608,100,100,0,false,0
ReactivePlayer,999,10,0.616913,0.327680,0.959361,0,0,0,true,1
ReactivePlayer,-4,10,0.221970,0.346442,0.692570,1,1,0,true,1
ReactivePlayer,-78336,10,0.712285,0.164126,0.796815,79,59,20,true,1
ReactivePlayer,-4026,10,0.125801,0.397977,0.490021,5,5,0,true,1
ReactivePlayer,-20094,10,0.628873,0.963994,0.946369,21,16,5,true,1
ReactivePlayer,-71213,10,0.889695,0.828574,0.284320,71,55,16,true,1
ReactivePlayer,-100264,10,0.466627,0.483003,0.659557,100,98,2,false,0
ReactivePlayer,-100418,10,0.939443,0.295705,0.672196,100,69,31,false,0
ReactivePlayer,-19201,10,0.734557,0.301632,0.011289,20,0,20,true,1
