Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReactivePlayer,-80966,25,0.300000,0.300000,0.300000,81,62,19,true,1
ReactivePlayer,-100833,25,0.300000,0.300000,0.300000,100,80,20,false,0
ReactivePlayer,-100075,25,0.300000,0.300000,0.300000,99,87,12,false,0
ReactivePlayer,-37248,25,0.300000,0.300000,0.300000,38,32,6,true,1
ReactivePlayer,-23368,25,0.300000,0.300000,0.300000,24,12,12,true,1
ReactivePlayer,-100342,25,0.300000,0.300000,0.300000,99,72,27,false,0
ReactivePlayer,-100903,25,0.300000,0.300000,0.300000,100,92,8,false,0
ReactivePlayer,-100958,25,0.300000,0.300000,0.300000,100,94,6,false,0
ReactivePlayer,-22306,25,0.300000,0.300000,0.300000,23,15,8,true,1
ReactivePlayer,-13227,25,0.300000,0.300000,0.300000,14,8,6,true,1
ReactivePlayer,-100142,25,0.300000,0.300000,0.300000,99,82,17,false,0
ReactivePlayer,-100119,25,0.300000,0.300000,0.300000,99,85,14,false,0
ReactivePlayer,-100487,25,0.300000,0.300000,0.300000,99,74,25,false,0
ReactivePlayer,-100770,25,0.300000,0.300000,0.300000,100,82,18,false,0
ReactivePlayer,-100106,25,0.300000,0.300000,0.300000,99,87,12,false,0
ReactivePlayer,-100891,25,0.300000,0.300000,0.300000,99,88,11,false,0
ReactivePlayer,-100199,25,0.300000,0.300000,0.300000,99,85,14,false,0
ReactivePlayer,-100069,25,0.300000,0.300000,0.300000,99,87,12,false,0
ReactivePlayer,-86881,25,0.300000,0.300000,0.300000,87,75,12,true,1
ReactivePlayer,-100356,25,0.300000,0.300000,0.300000,99,85,14,false,0
ReactivePlayer,-1016,25,0.300000,0.300000,0.300000,2,1,1,true,1
ReactivePlayer,-36577,25,0.300000,0.300000,0.300000,37,23,14,true,1
ReactivePlayer,972,25,0.300000,0.300000,0.300000,0,0,0,true,1
ReactivePlayer,-100247,25,0.300000,0.300000,0.300000,99,88,11,false,0
ReactivePlayer,-100362,25,0.300000,0.300000,0.300000,99,73,26,false,0
ReactivePlayer,-100005,25,0.300000,0.300000,0.300000,99,88,11,false,0
ReactivePlayer,-20243,25,0.300000,0.300000,0.300000,21,17,4,true,1
ReactivePlayer,-100237,25,0.300000,0.300000,0.300000,99,77,22,false,0
ReactivePlayer,-100814,25,0.300000,0.300000,0.300000,100,77,23,false,0
ReactivePlayer,-38396,25,0.300000,0.300000,0.300000,39,25,14,true,1
